year,country_export,country_import,Product,Tonnage,Exporter Footprint (per unit),Importers Footprint (per unit),Actual WF (m3),Water Saved (m3)
2005,United States of America,Bolivia,LENTILS,226.48,1781.7565890595265,,403532.23229020153,
2005,United States of America,Bolivia,PEAS,385.39,1105.0226183501086,,425864.66688594833,
2005,United States of America,Bolivia,WHEAT FLOUR,882.0,1984.658988039939,,1750469.2274512262,
2005,United States of America,Burkina Faso,SOYA-FORTIFIED MAIZE MEAL,1160.0,1085.2286818485813,2718.6656254720265,1258865.2709443544,1894786.8546031963
2005,United States of America,Cape Verde,MAIZE,3570.0,585.7172293863118,,2091010.5089091333,
2005,United States of America,Chad,SORGHUM,2330.0,1129.2576549703522,,2631170.3360809204,
2005,United States of America,Congo,RICE,298.55,1739.8616421225033,,519435.6932556734,
2005,United States of America,Congo,PEAS,297.9,1105.0226183501086,,329186.2380064973,
2005,United States of America,"Korea, Democratic People's Republic of",MAIZE,8400.0,585.7172293863118,1707.6519820195265,4920024.7268450195,9424251.922119003
2005,United States of America,"Korea, Democratic People's Republic of",WHEAT,8400.0,1961.3412331771283,2178.815959368133,16475266.358687878,1826787.7000044396
2005,United States of America,"Congo, Democratic Republic of the",MAIZE MEAL,3866.85,517.7466065457517,3309.361430095932,2002048.4655214397,10794755.780445015
2005,United States of America,"Congo, Democratic Republic of the",CORN-SOYA BLEND,268.45,1119.2139932688615,3743.8198210622672,300452.99649302586,704575.4344711398
2005,United States of America,"Congo, Democratic Republic of the",VEGETABLE OIL,419.99,3196.723790366448,,1342592.0247160045,
2005,United States of America,"Congo, Democratic Republic of the",PEAS,2421.8,1105.0226183501086,,2676143.777120293,
2005,United States of America,Djibouti,WHEAT FLOUR,807.65,1984.658988039939,,1602909.8316904567,
2005,United States of America,El Salvador,RICE,149.85,1739.8616421225033,2066.553148730351,260718.26707205712,48954.72226518598
2005,United States of America,El Salvador,VEGETABLE OIL,19.995,3196.723790366448,,63918.49218837713,
2005,United States of America,Ethiopia,WHEAT,41900.0,1961.3412331771283,4226.952559226829,82180197.67012167,94929114.56148247
2005,United States of America,Ethiopia,HARD RED WINTER WHEAT,19640.0,1961.3412331771283,4226.952559226829,38520741.8195988,44496606.44361612
2005,United States of America,Ethiopia,CORN-SOYA BLEND,1660.0,1119.2139932688615,4498.175784288136,1857895.22882631,5609076.573091996
2005,United States of America,Ethiopia,VEGETABLE OIL,600.0,3196.723790366448,9211.524549245069,1918034.274219869,3608880.4553271723
2005,United States of America,Ethiopia,BULGUR WHEAT,1440.0,1961.3412331771283,4226.952559226829,2824331.375775065,3262480.3095115693
2005,United States of America,Ethiopia,HARD RED WINTER WHEAT,2760.0,1961.3412331771283,4226.952559226829,5413301.8035688745,6253087.259897174
2005,United States of America,Ethiopia,CORN-SOYA BLEND,30.0,1119.2139932688615,4498.175784288136,33576.41979806584,101368.85373057824
2005,United States of America,Ethiopia,VEGETABLE OIL,300.0,3196.723790366448,9211.524549245069,959017.1371099345,1804440.2276635861
2005,United States of America,Ethiopia,LENTILS,100.0,1781.7565890595265,7732.859556999922,178175.65890595265,595110.2967940394
2005,United States of America,Gambia,RICE,630.0,1739.8616421225033,3841.2748447082317,1096112.834537177,1323890.3176290088
2005,United States of America,Georgia,WHEAT FLOUR,517.95,1984.658988039939,3244.1084487103253,1027954.1228552865,652331.8481542267
2005,United States of America,Guatemala,RICE,150.0,1739.8616421225033,3041.555734545745,260979.2463183755,195254.11386348627
2005,United States of America,Guatemala,VEGETABLE OIL,120.0,3196.723790366448,,383606.85484397376,
2005,United States of America,Guatemala,SOYA OIL,2010.0,3196.723790366448,,6425414.818636561,
2005,United States of America,Guinea,VEGETABLE OIL,99.996,3196.723790366448,,319659.5921414833,
2005,United States of America,Haiti,LENTILS,10.0,1781.7565890595265,,17817.565890595266,
2005,United States of America,Haiti,HARD RED WINTER WHEAT,2630.0,1961.3412331771283,,5158327.443255847,
2005,United States of America,India,BULGUR WHEAT,2528.0,1961.3412331771283,1805.1330836372672,4958270.63747178,-394894.20203676884
2005,United States of America,India,VEGETABLE OIL,4120.0,3196.723790366448,8249.1399248777,13170502.016309766,20815954.474186357
2005,United States of America,Indonesia,LENTILS,100.0,1781.7565890595265,,178175.65890595265,
2005,United States of America,Kenya,SOYA-FORTIFIED MAIZE MEAL,750.25,1085.2286818485813,2393.120843576921,814192.8185568982,981246.0943366867
2005,United States of America,Kenya,CORN-SOYA BLEND,3990.3,1119.2139932688615,2707.2936690752495,4465999.597340738,6336914.330370231
2005,United States of America,Kenya,VEGETABLE OIL,690.003,3196.723790366448,,2205749.0055242204,
2005,United States of America,Kenya,PEAS,4177.45,1105.0226183501086,,4616176.737026661,
2005,United States of America,Mauritania,WHEAT,2838.556,1961.3412331771283,,5567376.925482336,
2005,United States of America,Mauritania,SOYA-FORTIFIED SORGHUM GRITS,463.0,1390.9842060608817,5828.583799907263,644025.6874061882,2054608.6119508746
2005,United States of America,Mauritania,WHEAT-SOYA BLEND,317.0,1807.0259951642697,,572827.2404670735,
2005,United States of America,Mauritania,VEGETABLE OIL,109.0,3196.723790366448,,348442.89314994286,
2005,United States of America,Mauritania,HARD RED WINTER WHEAT,2961.0,1961.3412331771283,,5807531.3914374765,
2005,United States of America,Mozambique,VEGETABLE OIL,3000.0,3196.723790366448,,9590171.371099345,
2005,United States of America,Nicaragua,BEANS,328.45,654.4143339759094,7557.968521489596,214942.38799438742,2267472.3728888705
2005,United States of America,Nicaragua,MAIZE MEAL,60.0,517.7466065457517,2071.264589242317,31064.7963927451,93211.07896179393
2005,United States of America,Niger,SORGHUM,1991.45,1129.2576549703522,,2248860.156990708,
2005,United States of America,Niger,VEGETABLE OIL,508.575,3196.723790366448,,1625773.8016856164,
2005,United States of America,Niger,LENTILS,209.2,1781.7565890595265,,372743.47843125294,
2005,United States of America,Niger,SOYA-FORTIFIED BULGUR WHEAT,2330.0,1807.0259951642697,2774.4919312209877,4210370.568732749,2254195.631012153
2005,United States of America,Niger,RICE,1550.0,1739.8616421225033,4388.472158178989,2696785.54528988,4105346.299887553
2005,United States of America,Occupied Palestinian Territory,WHEAT FLOUR,1354.9,1984.658988039939,2130.9918907594283,2689014.4628953137,198266.44989463608
2005,United States of America,Rwanda,PEAS,109.05,1105.0226183501086,,120502.71653107934,
2005,United States of America,Senegal,WHEAT-SOYA BLEND,180.0,1807.0259951642697,,325264.67912956857,
2005,United States of America,Senegal,VEGETABLE OIL,50.0,3196.723790366448,,159836.1895183224,
2005,United States of America,Senegal,RICE,1430.0,1739.8616421225033,2983.0066701146557,2488002.14823518,1777697.3900287778
2005,United States of America,Sierra Leone,BULGUR WHEAT,599.7,1961.3412331771283,,1176216.3375363238,
2005,United States of America,Sierra Leone,VEGETABLE OIL,119.99,3196.723790366448,,383574.8876060701,
2005,United States of America,Sudan,SORGHUM,4610.0,1129.2576549703522,6531.2377200285955,5205877.789413324,24903128.099918503
2005,United States of America,Sudan,CORN-SOYA BLEND,805.1,1119.2139932688615,8154.27020110917,901079.1859807604,5663923.752932232
2005,United States of America,Sudan,VEGETABLE OIL,507.489,3196.723790366448,,1622302.1596492783,
2005,United States of America,Sudan,LENTILS,2124.049,1781.7565890595265,,3784538.301235298,
2005,United States of America,Sudan,PEAS,914.85,1105.0226183501086,,1010929.9423975969,
2005,United States of America,Tajikistan,WHEAT FLOUR,37.25,1984.658988039939,1723.2789936105405,73928.54730448773,-9736.404792495094
2005,United States of America,Tajikistan,LENTILS,290.0,1781.7565890595265,15097.900726605116,516709.4108272627,3861681.7998882206
2005,United States of America,Tanzania,MAIZE,4020.0,585.7172293863118,,2354583.2621329734,
2005,United States of America,Tanzania,VEGETABLE OIL,300.008,3196.723790366448,,959042.7109002573,
2005,United States of America,East Timor,VEGETABLE OIL,110.003,3196.723790366448,,351649.2071116804,
2005,United States of America,Uganda,MAIZE MEAL,694.975,517.7466065457517,,359820.9478841338,
2005,United States of America,Uganda,CORN-SOYA BLEND,944.675,1119.2139932688615,,1057293.4790912617,
2005,United States of America,Uganda,VEGETABLE OIL,1416.181,3196.723790366448,,4527139.494164947,
2005,United States of America,Uganda,PEAS,626.6,1105.0226183501086,,692407.172658178,
2005,United States of America,Uganda,VEGETABLE OIL,2000.0,3196.723790366448,,6393447.580732896,
2005,United States of America,Zambia,BEANS,1205.65,654.4143339759094,,788994.6417580552,
2005,Belgium,Occupied Palestinian Territory,LENTILS,710.0,0.0,,0.0,
2005,Canada,Afghanistan,WHEAT,1039.75,1341.2082980589053,2735.933782625488,1394521.3279067467,1450165.8225781047
2005,Canada,Bolivia,LENTILS,562.5,2410.658065337137,,1355995.1617521397,
2005,Canada,Côte d'Ivoire,VEGETABLE OIL,383.438,2770.8855292768285,,1062462.8055748485,
2005,Canada,"Congo, Democratic Republic of the",BEANS,650.0,1133.914245344889,,737044.2594741778,
2005,Canada,Ethiopia,PEAS,1910.4,1198.5304697317051,4142.505794297581,2289672.6093754494,5624170.460050649
2005,Canada,Haiti,VEGETABLE OIL,1050.303,2770.8855292768285,,2910269.384056041,
2005,Canada,Haiti,BEANS,466.0,1133.914245344889,3784.194385568587,528404.0383307183,1235030.5453442433
2005,Canada,Haiti,VEGETABLE OIL,183.383,2770.8855292768285,,508133.3010153727,
2005,Canada,Kenya,PEAS,1066.35,1198.5304697317051,,1278052.9663984037,
2005,Canada,Lesotho,PEAS,250.0,1198.5304697317051,,299632.61743292626,
2005,Canada,Mali,VEGETABLE OIL,50.104,2770.8855292768285,4772.542940114962,138832.44855888622,100291.04291263386
2005,Canada,Mali,PEAS,150.0,1198.5304697317051,,179779.57045975578,
2005,Canada,Mali,VEGETABLE OIL,550.15,2770.8855292768285,4772.542940114962,1524402.673931647,1101211.8245725993
2005,Canada,Mauritania,WHEAT,1076.25,1341.2082980589053,,1443475.4307858967,
2005,Canada,Rwanda,PEAS,225.0,1198.5304697317051,,269669.35568963364,
2005,Canada,Sierra Leone,PEAS,90.0,1198.5304697317051,,107867.74227585347,
2005,Canada,Somalia,WHEAT,2007.0,1341.2082980589053,18698.473835133474,2691805.0542042227,34836031.93290866
2005,Canada,Somalia,VEGETABLE OIL,150.041,2770.8855292768285,,415746.43569822464,
2005,Canada,Somalia,PEAS,700.0,1198.5304697317051,,838971.3288121936,
2005,Canada,Sudan,PEAS,675.0,1198.5304697317051,,809008.0670689009,
2005,Canada,Swaziland,PEAS,200.0,1198.5304697317051,,239706.09394634102,
2005,Canada,Zambia,VEGETABLE OIL,266.739,2770.8855292768285,,739103.2351937719,
2005,China,"Korea, Democratic People's Republic of",MAIZE MEAL,23.0,764.6046593810879,1509.4843970666345,17585.90716576502,17132.233966767573
2005,China,"Korea, Democratic People's Republic of",RICE,2250.0,1089.826055002166,2283.060491073877,2452108.6237548734,2684777.48116135
2005,China,"Korea, Democratic People's Republic of",WHEAT FLOUR,11803.0,1301.5082956775225,2204.7192012784803,15361702.413881797,10660598.318808105
2005,Denmark,Bangladesh,PEA WHEAT BLENDED,993.6,551.5279708611165,2882.372255243759,547998.1918476054,2315926.8809625935
2005,Denmark,Burkina Faso,VEGETABLE OIL,65.52,0.0,,0.0,
2005,Denmark,Central African Republic,PEAS,131.0,566.472003430096,,74207.83244934258,
2005,Denmark,Chad,VEGETABLE OIL,163.8,0.0,,0.0,
2005,Denmark,Honduras,VEGETABLE OIL,32.76,0.0,,0.0,
2005,Denmark,Lesotho,VEGETABLE OIL,311.22,0.0,,0.0,
2005,Denmark,Rwanda,PEA WHEAT BLENDED,475.2,551.5279708611165,,262086.09175320255,
2005,Denmark,Sierra Leone,VEGETABLE OIL,379.92,0.0,,0.0,
2005,Denmark,Uganda,VEGETABLE OIL,33.8,0.0,,0.0,
2005,Finland,Senegal,VEGETABLE OIL,45.98,0.0,,0.0,
2005,France,Mauritania,WHEAT,1200.0,582.5652248201632,,699078.2697841958,
2005,India,Afghanistan,HIGH ENERGY BISCUITS,2000.0,,,,
2005,Italy,Eritrea,CORN-SOYA BLEND,2552.0,899.3911038652027,7838.26486086333,2295246.0970639973,17708005.827859223
2005,Japan,Bhutan,CANNED FISH,172.38,,,,
2005,Japan,Congo,RICE,2218.0,1023.7669233122895,,2270715.035906658,
2005,Japan,Djibouti,RICE,3394.0,1023.7669233122895,,3474664.9377219104,
2005,Japan,Egypt,CANNED FISH,53.04,,,,
2005,Japan,Guinea,RICE,7561.0,1023.7669233122895,5516.246845284353,7740701.7071642205,33967640.69003077
2005,Japan,Indonesia,RICE,7500.001,1023.7669233122895,2291.2173917604023,7678252.948609094,9505879.780811315
2005,Japan,Jordan,CANNED FISH,53.04,,,,
2005,Japan,Mauritania,RICE,7732.0,1023.7669233122895,1697.0587459899987,7915765.851050622,5205892.372944048
2005,Japan,Niger,RICE,6396.0,1023.7669233122895,4388.472158178989,6548013.241505403,21520654.68220741
2005,Japan,Yemen,CANNED FISH,13.26,,,,
2005,Libyan Arab Jamahiriya,Niger,MILLET,100.0,2389.285714285714,,238928.57142857142,
2005,Libyan Arab Jamahiriya,Niger,MISCELLANEOUS,204.0,,,,
2005,Malaysia,Kenya,VEGETABLE OIL,308.0,0.0,,0.0,
2005,Malaysia,Kenya,VEGETABLE OIL,97.0,0.0,,0.0,
2005,Malaysia,Sri Lanka,VEGETABLE OIL,389.16,0.0,,0.0,
2005,Saudi Arabia,Pakistan,DRIED FRUITS,4000.0,0.0,2663.127815972466,0.0,10652511.263889864
2005,Spain,Angola,CANNED MEAT,299.52,13389.711839537715,4511.700029962007,4010486.490178336,-2659142.0972041157
2005,Spain,Haiti,CANNED MEAT,344.376,13389.711839537715,8335.387051786192,4611095.40445264,-1740588.153106718
2005,Spain,Sao Tome and Principe,CANNED MEAT,74.88,13389.711839537715,10386.031741802388,1002621.622544584,-224915.56571842125
2005,Switzerland,Chad,ENRICHED DRIED SKIM MILK,17.016,0.0,0.0,0.0,0.0
2005,Switzerland,Guatemala,ENRICHED DRIED SKIM MILK,154.008,0.0,0.0,0.0,0.0
2005,Switzerland,Zambia,ENRICHED DRIED SKIM MILK,2.016,0.0,0.0,0.0,0.0
2005,Switzerland,Zambia,ENRICHED DRIED SKIM MILK,19.992,0.0,0.0,0.0,0.0
2005,United States of America,Angola,SORGHUM,2301.35,1129.2576549703522,,2598817.10426602,
2005,United States of America,Benin,PULSES,130.0,1781.7565890595265,,231628.35657773845,
2005,United States of America,Bolivia,WHEAT FLOUR,160.0,1984.658988039939,,317545.43808639026,
2005,United States of America,Bolivia,WHEAT-SOYA BLEND,349.35,1807.0259951642697,,631284.5314106377,
2005,United States of America,Bolivia,LENTILS,30.0,1781.7565890595265,,53452.6976717858,
2005,United States of America,Bolivia,PEAS,35.0,1105.0226183501086,,38675.791642253804,
2005,United States of America,Burundi,MAIZE,3060.0,585.7172293863118,,1792294.7219221143,
2005,United States of America,Burundi,PEAS,551.85,1105.0226183501086,,609806.7319365074,
2005,United States of America,Central African Republic,PEAS,99.45,1105.0226183501086,,109894.4993949183,
2005,United States of America,Chad,VEGETABLE OIL,359.992,3196.723790366448,,1150794.9907415984,
2005,United States of America,Côte d'Ivoire,MAIZE MEAL,1749.625,517.7466065457517,,905862.4064776107,
2005,United States of America,Côte d'Ivoire,CORN-SOYA BLEND,298.75,1119.2139932688615,,334365.18048907234,
2005,United States of America,"Korea, Democratic People's Republic of",BEANS,6000.0,654.4143339759094,3178.6830233120622,3926486.003855456,15145612.136016916
2005,United States of America,"Congo, Democratic Republic of the",MAIZE MEAL,3389.65,517.7466065457517,3309.361430095932,1754979.7848778071,9462597.18664687
2005,United States of America,"Congo, Democratic Republic of the",VEGETABLE OIL,40.0,3196.723790366448,,127868.95161465793,
2005,United States of America,"Congo, Democratic Republic of the",PEAS,347.8,1105.0226183501086,,384326.86666216777,
2005,United States of America,Djibouti,CORN-SOYA BLEND,20.0,1119.2139932688615,2622.306562551339,22384.27986537723,30061.851385649552
2005,United States of America,El Salvador,BEANS,59.75,654.4143339759094,,39101.25645506058,
2005,United States of America,Eritrea,VEGETABLE OIL,1673.445,3196.723790366448,,5349541.443369781,
2005,United States of America,Ethiopia,WHEAT,96989.093,1961.3412331771283,4226.952559226829,190228707.26935115,219739587.60408774
2005,United States of America,Ethiopia,CORN-SOYA BLEND,16037.85,1119.2139932688615,4498.175784288136,17949786.141947012,54191282.360098474
2005,United States of America,Ethiopia,VEGETABLE OIL,11589.905,3196.723790366448,9211.524549245069,37049725.041587055,69710969.38933112
2005,United States of America,Ethiopia,LENTILS,14548.95,1781.7565890595265,7732.859556999922,25922687.5263976,86582299.5254164
2005,United States of America,Ethiopia,CORN-SOYA BLEND,60.0,1119.2139932688615,4498.175784288136,67152.83959613169,202737.70746115647
2005,United States of America,Ghana,WHEAT,15800.0,1961.3412331771283,,30989191.484198626,
2005,United States of America,Guatemala,CORN-SOYA BLEND,379.0,1119.2139932688615,3077.499483235468,424182.10344889853,742190.2006973438
2005,United States of America,Guatemala,SOYA OIL,560.0,3196.723790366448,,1790165.322605211,
2005,United States of America,Haiti,SOYA-FORTIFIED BULGUR WHEAT,260.0,1807.0259951642697,,469826.7587427101,
2005,United States of America,Haiti,WHEAT-SOYA BLEND,100.0,1807.0259951642697,,180702.59951642697,
2005,United States of America,Haiti,LENTILS,80.0,1781.7565890595265,,142540.52712476213,
2005,United States of America,Honduras,CORN-SOYA BLEND,187.425,1119.2139932688615,2769.5208332566713,209768.6826884164,309308.7594847153
2005,United States of America,Honduras,CORN-SOYA BLEND,190.0,1119.2139932688615,2769.5208332566713,212650.6587210837,313558.2995976839
2005,United States of America,India,BULGUR WHEAT,1317.0,1961.3412331771283,1805.1330836372672,2583086.404094278,-205726.13294399707
2005,United States of America,India,VEGETABLE OIL,2460.0,3196.723790366448,8249.1399248777,7863940.524301463,12428943.690897679
2005,United States of America,Indonesia,SOYA-FORTIFIED MAIZE MEAL,400.0,1085.2286818485813,2694.0604968676703,434091.47273943253,643532.7260076356
2005,United States of America,Indonesia,CORN-SOYA BLEND,100.0,1119.2139932688615,2775.484962882385,111921.39932688615,165627.09696135233
2005,United States of America,Kenya,MAIZE,2000.0,585.7172293863118,2707.2936690752495,1171434.4587726237,4243152.8793778755
2005,United States of America,Kenya,CORN-SOYA BLEND,60.0,1119.2139932688615,2707.2936690752495,67152.83959613169,95284.78054838328
2005,United States of America,Kenya,CORN-SOYA BLEND,1242.0,1119.2139932688615,2707.2936690752495,1390063.779639926,1972394.957351534
2005,United States of America,Kenya,PINTO BEANS,90.0,1644.186681807485,,147976.80136267364,
2005,United States of America,Liberia,CORN-SOYA BLEND,864.6,1119.2139932688615,,967672.4185802577,
2005,United States of America,Mauritania,VEGETABLE OIL,179.952,3196.723790366448,,575256.8395240231,
2005,United States of America,Mozambique,MAIZE MEAL,246.0,517.7466065457517,4570.998182911448,127365.66521025491,997099.8877859613
2005,United States of America,Mozambique,SORGHUM,4000.0,1129.2576549703522,7385.587876149001,4517030.619881408,25025320.884714596
2005,United States of America,Mozambique,PEAS,993.8,1105.0226183501086,,1098171.478116338,
2005,United States of America,Nicaragua,RICE,140.0,1739.8616421225033,2044.4368261681268,243580.62989715047,42640.52576638728
2005,United States of America,Nicaragua,CORN-SOYA BLEND,440.0,1119.2139932688615,2343.1835983067576,492454.1570382991,538546.6262166743
2005,United States of America,Nicaragua,SOYA OIL,400.0,3196.723790366448,,1278689.5161465793,
2005,United States of America,Nicaragua,VEGETABLE OIL,10.0,3196.723790366448,,31967.23790366448,
2005,United States of America,Nicaragua,LENTILS,150.0,1781.7565890595265,,267263.488358929,
2005,United States of America,Occupied Palestinian Territory,WHEAT FLOUR,331.1,1984.658988039939,2130.9918907594283,657120.5909400239,48450.82409042292
2005,United States of America,Rwanda,MAIZE,1680.0,585.7172293863118,,984004.9453690039,
2005,United States of America,Rwanda,MAIZE MEAL,556.75,517.7466065457517,,288255.42319434724,
2005,United States of America,Rwanda,CORN-SOYA BLEND,290.0,1119.2139932688615,,324572.0580479698,
2005,United States of America,Rwanda,MAIZE,1020.0,585.7172293863118,,597431.573974038,
2005,United States of America,Rwanda,CORN-SOYA BLEND,200.0,1119.2139932688615,,223842.7986537723,
2005,United States of America,Rwanda,PINTO BEANS,360.0,1644.186681807485,,591907.2054506945,
2005,United States of America,Senegal,LENTILS,168.0,1781.7565890595265,,299335.1069620004,
2005,United States of America,Sierra Leone,CORN-SOYA BLEND,600.0,1119.2139932688615,,671528.3959613169,
2005,United States of America,Sierra Leone,BULGUR WHEAT,1368.0,1961.3412331771283,,2683114.8069863115,
2005,United States of America,Somalia,CORN-SOYA BLEND,220.0,1119.2139932688615,4465.838149131658,246227.07851914954,736257.3142898151
2005,United States of America,Somalia,LENTILS,920.0,1781.7565890595265,,1639216.0619347645,
2005,United States of America,Sudan,SORGHUM,16280.0,1129.2576549703522,6531.2377200285955,18384314.62291733,87944235.45914821
2005,United States of America,Sudan,WHEAT,39000.0,1961.3412331771283,1808.4462046018339,76492308.093908,-5962906.114436482
2005,United States of America,Sudan,CORN-SOYA BLEND,1285.925,1119.2139932688615,8154.27020110917,1439225.2542942606,9046554.654067049
2005,United States of America,Sudan,VEGETABLE OIL,5422.563,3196.723790366448,,17334436.14686086,
2005,United States of America,Sudan,LENTILS,687.75,1781.7565890595265,,1225403.0941256892,
2005,United States of America,Sudan,PEAS,3557.952,1105.0226183501086,,3931617.4350040057,
2005,United States of America,Tajikistan,WHEAT FLOUR,1277.2,1984.658988039939,1723.2789936105405,2534806.45952461,-333834.52888522774
2005,United States of America,Tajikistan,WHEAT FLOUR,1216.0,1984.658988039939,1723.2789936105405,2413345.329456566,-317838.07322614855
2005,United States of America,Tajikistan,VEGETABLE OIL,239.0,3196.723790366448,357389.88819912553,764016.9858975811,84652166.29369342
2005,United States of America,Tajikistan,VEGETABLE OIL,50.0,3196.723790366448,357389.88819912553,159836.1895183224,17709658.220437955
2005,United States of America,Tanzania,CORN-SOYA BLEND,569.825,1119.2139932688615,,637756.1137144291,
2005,United States of America,Uganda,VEGETABLE OIL,634.34,3196.723790366448,,2027809.769181053,
2005,United States of America,Uganda,CORN-SOYA BLEND,2000.0,1119.2139932688615,,2238427.986537723,
2005,United States of America,Uganda,VEGETABLE OIL,230.0,3196.723790366448,,735246.471784283,
2005,United States of America,Zimbabwe,MAIZE MEAL,1452.625,517.7466065457517,3776.817501710124,752091.6643335226,4734207.859088146
2005,Algeria,Mali,RICE,5750.0,1481.6161616161614,4742.95852451223,8519292.929292928,18752718.58665239
2005,Algeria,Mozambique,RICE,6500.0,1481.6161616161614,8190.923925870123,9630505.05050505,43610500.46765075
2005,Algeria,Mozambique,RICE,1000.0,1481.6161616161614,8190.923925870123,1481616.1616161615,6709307.764253961
2005,Algeria,Niger,RICE,3615.0,1481.6161616161614,4388.472158178989,5356042.424242424,10508284.427574622
2005,Algeria,Niger,RICE,2135.0,1481.6161616161614,4388.472158178989,3163250.5050505046,6206137.552661637
2005,Australia,Bangladesh,WHEAT,58000.0,2014.3632393294859,1360.7953514361636,116833067.88111018,-37906937.49781269
2005,Canada,Burkina Faso,VEGETABLE OIL,50.104,2770.8855292768285,,138832.44855888622,
2005,Canada,Burundi,PEAS,974.85,1198.5304697317051,,1168387.4284179527,
2005,Canada,"Congo, Democratic Republic of the",BEANS,20.0,1133.914245344889,,22678.28490689778,
2005,Canada,Ethiopia,PEAS,1894.55,1198.5304697317051,4142.505794297581,2270675.9014302017,5577508.45115628
2005,Canada,Haiti,VEGETABLE OIL,588.624,2770.8855292768285,,1631009.723785044,
2005,Canada,Haiti,BEANS,675.0,1133.914245344889,3784.194385568587,765392.1156078001,1788939.0946509964
2005,Canada,Lesotho,VEGETABLE OIL,83.356,2770.8855292768285,,230969.9341783993,
2005,Canada,Liberia,VEGETABLE OIL,416.779,2770.8855292768285,,1154846.9000064672,
2005,Canada,Liberia,PEAS,999.1,1198.5304697317051,,1197451.7923089466,
2005,Canada,Malawi,VEGETABLE OIL,250.05,2770.8855292768285,,692859.926595671,
2005,Canada,Mozambique,PEAS,624.95,1198.5304697317051,,749021.6170588292,
2005,Canada,Sudan,VEGETABLE OIL,704.777,2770.8855292768285,,1952856.3906671354,
2005,Canada,Sudan,PEAS,50.0,1198.5304697317051,,59926.523486585254,
2005,Canada,Swaziland,VEGETABLE OIL,83.356,2770.8855292768285,,230969.9341783993,
2005,Canada,Uganda,PEAS,1370.95,1198.5304697317051,,1643125.3474786812,
2005,China,"Korea, Democratic People's Republic of",MAIZE,1002.0,864.9832118773745,1707.6519820195265,866713.1783011293,844354.1076824362
2005,China,"Korea, Democratic People's Republic of",MAIZE MEAL,11.0,764.6046593810879,1509.4843970666345,8410.651253191967,8193.677114541013
2005,China,"Korea, Democratic People's Republic of",RICE,830.0,1089.826055002166,2283.060491073877,904555.6256517977,990384.5819395202
2005,China,"Korea, Democratic People's Republic of",WHEAT FLOUR,123380.0,1301.5082956775225,2204.7192012784803,160580093.52069274,111438161.53304619
2005,Denmark,Bhutan,PEA WHEAT BLENDED,216.0,551.5279708611165,2484.9279375792407,119130.04170600117,417614.39281111484
2005,Denmark,Madagascar,PEA WHEAT BLENDED,86.4,551.5279708611165,,47652.01668240047,
2005,Denmark,Mozambique,PEAS,413.25,566.472003430096,,234094.5554174872,
2005,Denmark,Rwanda,VEGETABLE OIL,195.966,0.0,,0.0,
2005,Denmark,Sierra Leone,PEAS,239.25,566.472003430096,,135528.42682065046,
2005,Denmark,Tanzania,PEAS,413.25,566.472003430096,,234094.5554174872,
2005,Egypt,Ethiopia,CEREALS AND GRAINS,60.0,0.0,3684.833670235159,0.0,221090.02021410954
2005,European Community,"Congo, Democratic Republic of the",ENRICHED DRIED SKIM MILK,48.0,1009.9272096544032,7479.7739355236745,48476.506063411354,310552.642841725
2005,European Community,"Congo, Democratic Republic of the",SUGAR,100.0,1317.9253398777737,1257.4584317412491,131792.53398777737,-6046.690813652458
2005,European Community,"Congo, Democratic Republic of the",VEGETABLE OIL,108.0,4996.978833299151,,539673.7139963083,
2005,European Community,Eritrea,SUGAR,120.0,1317.9253398777737,,158151.04078533285,
2005,European Community,Eritrea,SOYA OIL,72.0,4996.978833299151,,359782.4759975389,
2005,European Community,Haiti,SUGAR,46.0,1317.9253398777737,2118.246515970595,60624.56563437759,36814.77410026977
2005,Finland,Egypt,VEGETABLE OIL,137.944,0.0,3638.5780384770223,0.0,501920.00893967436
2005,Finland,Lesotho,VEGETABLE OIL,137.944,0.0,,0.0,
2005,Finland,Yemen,VEGETABLE OIL,45.981,0.0,,0.0,
2005,India,Afghanistan,HIGH ENERGY BISCUITS,1250.0,,,,
2005,Italy,Armenia,WHEAT FLOUR,2044.989,1218.2589855209728,1071.959071118649,2491326.2245415486,-299181.7156536937
2005,Italy,Armenia,SUGAR,898.573,0.0,,0.0,
2005,Italy,Georgia,RICE,437.83,1402.7836957765223,,614180.7855218347,
2005,Italy,Georgia,CHEESE,43.783,0.0,2080.020064406824,0.0,91069.51847992398
2005,Italy,Georgia,VEGETABLE OIL,322.243,2483.002652711595,,800130.2238177425,
2005,Italy,Mauritania,CORN-SOYA BLEND,198.0,899.3911038652027,5468.260847356355,178079.43856531012,904636.2092112481
2005,Japan,Benin,RICE,4474.0,1023.7669233122895,2404.895401346096,4580333.214899183,6179168.810723251
2005,Japan,Cambodia,RICE,6918.0,1023.7669233122895,3580.455126997919,7082419.575474419,17687168.993097186
2005,Japan,Cambodia,RICE,613.0,1023.7669233122895,3580.455126997919,627569.1239904334,1567249.8688592908
2005,Japan,Côte d'Ivoire,RICE,2300.0,1023.7669233122895,4320.7316697329225,2354663.923618266,7583018.916767456
2005,Japan,Haiti,CANNED FISH,145.86,,,,
2005,Japan,Indonesia,RICE,4043.0,1023.7669233122895,2291.2173917604023,4139089.670951586,5124302.24393572
