Geo_FIPS,Tavg 1980,Tavg 1981,Tavg 1982,Tavg 1983,Tavg 1984,Tavg 1985,Tavg 1986,Tavg 1987,Tavg 1988,Tavg 1989,Tavg 1990,Tavg 1991,Tavg 1992,Tavg 1993,Tavg 1994,Tavg 1995,Tavg 1996,Tavg 1997,Tavg 1998,Tavg 1999,Tavg 2000,Tavg 2001,Tavg 2002,Tavg 2003,Tavg 2004,Tavg 2005,Tavg 2006,Tavg 2007,Tavg 2008,Tavg 2009,Tavg 2010,Tavg 2011,Tavg 2012,Tavg 2013,Tavg 2014,Tavg 2015,Tavg 2016,Tavg 2017,Tavg 2018,Tavg 2019,Tavg 2020,FAF
01021,61.975,61.525,62.98333333333334,60.583333333333336,62.10833333333334,62.24166666666667,63.74166666666667,62.86666666666667,61.68333333333334,61.94166666666666,64.93333333333334,63.69166666666666,61.82500000000001,62.09166666666666,62.69166666666666,62.958333333333336,61.80833333333334,62.03333333333333,64.55833333333334,63.725,63.166666666666664,62.53333333333333,63.10833333333335,62.19166666666667,62.96666666666666,62.95833333333332,63.92499999999999,64.025,62.76666666666666,62.74166666666665,62.599999999999994,63.38333333333333,64.46666666666665,62.04999999999999,61.50833333333333,64.05833333333332,64.14166666666667,63.941666666666656,63.50833333333333,65.13333333333334,64.35833333333333,011
01023,63.975,63.76666666666667,65.00000000000001,62.44166666666667,64.275,64.30833333333335,65.24166666666667,64.08333333333334,63.416666666666664,63.625,66.19166666666668,65.14166666666668,63.525000000000006,63.61666666666667,64.425,64.50000000000001,63.833333333333336,64.00000000000001,66.59166666666667,65.56666666666665,64.99166666666666,64.31666666666668,65.06666666666665,64.10833333333333,64.68333333333334,64.87499999999999,65.63333333333334,65.44999999999999,64.125,64.45833333333333,64.075,65.08333333333333,66.06666666666668,63.96666666666666,63.55833333333333,65.93333333333332,66.33333333333334,66.575,66.08333333333333,66.49166666666666,66.26666666666667,019
01025,64.46666666666665,63.899999999999984,65.64166666666667,62.9,64.55833333333334,64.74166666666666,65.54166666666666,64.45,63.75,63.95833333333334,66.48333333333333,65.64166666666667,63.975,64.08333333333334,64.85,64.86666666666667,64.26666666666667,64.45833333333333,67.05,65.78333333333335,65.59166666666667,64.86666666666666,65.51666666666668,64.69166666666665,65.06666666666668,65.4,66.2,65.90833333333333,64.54166666666667,64.89166666666667,64.55833333333332,65.69166666666668,66.55,64.64166666666667,63.93333333333334,66.48333333333333,66.89166666666667,66.85833333333333,66.23333333333333,67.025,67.11666666666666,019
01027,60.03333333333333,59.508333333333326,60.81666666666667,58.833333333333336,60.43333333333334,60.46666666666667,61.90833333333334,60.825,59.925,60.08333333333332,62.75000000000001,61.78333333333333,59.89166666666666,60.133333333333326,60.849999999999994,60.5,59.583333333333336,60.01666666666666,62.44999999999999,61.64166666666666,60.975,60.58333333333334,61.31666666666667,60.53333333333334,61.06666666666666,60.95833333333332,61.775000000000006,62.075,60.63333333333333,60.525000000000006,60.575,61.73333333333334,62.666666666666664,60.208333333333336,59.93333333333331,62.458333333333336,63.34166666666666,62.64166666666666,62.14166666666667,63.16666666666668,62.5,019
01029,59.30833333333334,58.675,60.025000000000006,58.32499999999999,59.508333333333326,59.650000000000006,61.15833333333334,60.025,59.03333333333333,59.275000000000006,61.95000000000001,61.10833333333334,59.15,59.57500000000001,60.05833333333333,60,58.80000000000001,59.40833333333333,61.89166666666666,61.01666666666667,60.16666666666666,60.04999999999999,60.691666666666656,59.92499999999999,60.55833333333333,60.54999999999999,61.24166666666667,61.56666666666667,60.125,59.975,59.93333333333334,61.34166666666667,62.11666666666667,59.58333333333332,59.183333333333344,62.25,63.44166666666667,62.75000000000001,61.991666666666674,62.78333333333334,62.32500000000001,019
01031,64.85,64.19166666666668,65.87499999999999,63.366666666666674,65.11666666666667,65.24166666666666,66.49166666666666,64.925,64.23333333333333,64.77500000000002,67.24166666666666,65.86666666666666,64.21666666666665,64.42500000000001,65.05,65.09166666666667,64.16666666666666,64.65000000000002,67.04166666666666,66.00000000000001,65.83333333333333,65.24999999999999,65.55,64.92500000000001,65.2,65.45833333333333,66.34166666666665,66.18333333333334,65.175,64.96666666666668,64.425,65.90833333333333,66.60000000000001,65.025,64.13333333333334,67.03333333333332,67.21666666666665,67.20000000000002,66.48333333333333,67.9,67.30833333333332,019
01033,59.45,59.21666666666667,59.758333333333326,58.56666666666666,59.84166666666667,59.12500000000001,60.775,60.59166666666667,59.1,58.54166666666666,61.78333333333334,61.35833333333333,59.11666666666667,59.366666666666674,59.916666666666664,59.90833333333334,59.09166666666667,59.03333333333333,62.15,61.82499999999999,60.79166666666668,60.03333333333333,60.58333333333332,59.35833333333333,60.425,60.56666666666667,60.98333333333334,62.041666666666664,59.60833333333334,59.666666666666664,59.75833333333333,60.76666666666666,62.525000000000006,59.59166666666667,58.675,61.31666666666666,62.425,61.875,61.51666666666667,62.13333333333333,61.9,019
01035,64.64999999999999,64.20833333333333,65.975,63.10833333333333,65.11666666666666,65.35000000000001,66.075,64.65,63.991666666666674,64.22500000000001,66.77499999999999,65.575,64.18333333333334,64.26666666666667,65.05833333333332,65.05,64.10000000000001,64.55,66.98333333333333,65.63333333333334,65.46666666666668,64.75833333333334,65.22500000000001,64.59166666666665,64.94999999999999,65.20833333333333,66.09166666666665,65.80833333333334,64.76666666666667,64.90833333333335,64.26666666666667,65.7,66.52499999999999,64.775,64.175,66.65833333333333,66.875,66.76666666666667,66.78333333333333,67.875,67.97500000000001,019
01037,61.56666666666667,61.03333333333333,62.62500000000001,60.225,61.78333333333334,62.03333333333333,63.35833333333334,62.35,61.30833333333334,61.6,64.35,63.24166666666667,61.30000000000001,61.61666666666667,62.3,62.33333333333332,61.28333333333334,61.57499999999999,64.2,63.23333333333334,62.62500000000001,62.2,62.791666666666664,62.04166666666668,62.525,62.45,63.31666666666666,63.50833333333333,62.166666666666664,62.06666666666666,62.083333333333336,63.09166666666666,63.87499999999999,61.55833333333334,61.275,63.7,64.36666666666667,63.833333333333336,63.208333333333336,64.65,63.93333333333334,019
01039,64.85833333333333,64.39999999999999,65.96666666666667,63.34166666666667,65.35833333333333,65.50833333333334,66.45833333333334,64.75000000000001,64.13333333333333,64.8,67.01666666666667,65.80833333333334,64.44166666666666,64.39166666666667,65.18333333333332,65.38333333333334,64.41666666666667,64.87500000000001,67.09166666666665,65.71666666666665,65.60833333333333,65.00000000000001,65.43333333333332,64.8,65.01666666666667,65.575,66.25833333333333,66.2,65.10833333333333,65.125,64.475,65.95,66.58333333333333,65.08333333333333,64.1,67.075,67.02500000000002,67.02499999999999,66.83333333333333,67.85833333333333,67.69166666666668,019
01041,63.600000000000016,62.91666666666668,64.625,62.04999999999999,64.10000000000001,64.175,65.25,64.08333333333334,63.025000000000006,63.650000000000006,66.32499999999999,64.675,63.1,63.43333333333333,64.08333333333333,64.31666666666666,63.241666666666674,63.675,66.16666666666667,64.95,64.85000000000001,64.18333333333334,64.53333333333333,63.89166666666666,64.08333333333333,64.325,65.06666666666666,64.89999999999999,63.85,63.73333333333333,63.44166666666669,64.66666666666667,65.48333333333333,64.00833333333334,63.083333333333336,66.05,66.44166666666665,66.39166666666667,65.41666666666666,66.76666666666667,66.63333333333334,019
01043,59.73333333333333,59.53333333333333,60.42500000000001,58.80833333333334,60.09166666666666,59.86666666666665,61.59999999999999,60.8,59.55833333333333,59.291666666666664,62.325,61.64166666666667,59.51666666666666,59.9,60.54999999999999,60.325,59.40833333333334,59.474999999999994,62.69166666666667,61.85833333333334,61.01666666666667,60.65833333333334,61.08333333333334,60.38333333333333,60.96666666666667,60.974999999999994,61.6,62.45,60.458333333333336,60.21666666666667,60.26666666666667,61.33333333333334,62.791666666666664,59.675,59.06666666666667,61.69166666666666,63.01666666666667,62.35833333333334,61.925,63.008333333333326,62.175,011
