Year,State,StateCode,CountyCode,CountyName,TO-WTotl
1995,WY,56,011,Crook,45.60
1995,WY,56,013,Fremont,594.12
1995,WY,56,015,Goshen,165.67
1995,WY,56,017,Hot Springs,204.53
1995,WY,56,019,Johnson,300.17
1995,WY,56,021,Laramie,112.82
1995,WY,56,023,Lincoln,498.91
1995,WY,56,025,Natrona,192.89
1995,WY,56,027,Niobrara,28.43
1995,WY,56,029,Park,868.56
1995,WY,56,031,Platte,129.75
1995,WY,56,033,Sheridan,856.92
1995,WY,56,035,Sublette,448.97
1995,WY,56,037,Sweetwater,74.12
1995,WY,56,039,Teton,89.00
1995,WY,56,041,Uinta,180.23
1995,WY,56,043,Washakie,259.12
1995,WY,56,045,Weston,14.11
