year,country_export,country_import,Product,Commodity Cereals Non Cereals,Tonnage,Exporter Footprint (per unit),Importers Footprint (per unit),Water Footprint Traded (m3),Water Saved (m3)
2005,United States of America,Tajikistan,VEGETABLE OIL,NON CEREALS,239.0,3196.723790366448,357389.88819912553,764016.9858975811,84652166.29369342
2005,United States of America,Tajikistan,VEGETABLE OIL,NON CEREALS,50.0,3196.723790366448,357389.88819912553,159836.1895183224,17709658.220437955
2005,United States of America,Tanzania,CORN-SOYA BLEND,CEREALS,569.825,1119.2139932688615,,637756.1137144291,
2005,United States of America,Uganda,VEGETABLE OIL,NON CEREALS,634.34,3196.723790366448,,2027809.769181053,
2005,United States of America,Uganda,CORN-SOYA BLEND,CEREALS,2000.0,1119.2139932688615,,2238427.986537723,
2005,United States of America,Uganda,VEGETABLE OIL,NON CEREALS,230.0,3196.723790366448,,735246.471784283,
2005,United States of America,Zimbabwe,MAIZE MEAL,CEREALS,1452.625,517.7466065457517,3776.817501710124,752091.6643335226,4734207.859088146
2005,Algeria,Mali,RICE,CEREALS,5750.0,1481.6161616161614,4742.95852451223,8519292.929292928,18752718.58665239
2005,Algeria,Mozambique,RICE,CEREALS,6500.0,1481.6161616161614,8190.923925870123,9630505.05050505,43610500.46765075
2005,Algeria,Mozambique,RICE,CEREALS,1000.0,1481.6161616161614,8190.923925870123,1481616.1616161615,6709307.764253961
2005,Algeria,Niger,RICE,CEREALS,3615.0,1481.6161616161614,4388.472158178989,5356042.424242424,10508284.427574622
2005,Algeria,Niger,RICE,CEREALS,2135.0,1481.6161616161614,4388.472158178989,3163250.5050505046,6206137.552661637
2005,Australia,Bangladesh,WHEAT,CEREALS,58000.0,2014.3632393294859,1360.7953514361636,116833067.88111018,-37906937.49781269
2005,Canada,Burkina Faso,VEGETABLE OIL,NON CEREALS,50.104,2770.8855292768285,,138832.44855888622,
2005,Canada,Burundi,PEAS,NON CEREALS,974.85,1198.5304697317051,,1168387.4284179527,
2005,Canada,"Congo, Democratic Republic of the",BEANS,NON CEREALS,20.0,1133.914245344889,,22678.28490689778,
2005,Canada,Ethiopia,PEAS,NON CEREALS,1894.55,1198.5304697317051,4142.505794297581,2270675.9014302017,5577508.45115628
2005,Canada,Haiti,VEGETABLE OIL,NON CEREALS,588.624,2770.8855292768285,,1631009.723785044,
2005,Canada,Haiti,BEANS,NON CEREALS,675.0,1133.914245344889,3784.194385568587,765392.1156078001,1788939.0946509964
2005,Canada,Lesotho,VEGETABLE OIL,NON CEREALS,83.356,2770.8855292768285,,230969.9341783993,
2005,Canada,Liberia,VEGETABLE OIL,NON CEREALS,416.779,2770.8855292768285,,1154846.9000064672,
2005,Canada,Liberia,PEAS,NON CEREALS,999.1,1198.5304697317051,,1197451.7923089466,
2005,Canada,Malawi,VEGETABLE OIL,NON CEREALS,250.05,2770.8855292768285,,692859.926595671,
2005,Canada,Mozambique,PEAS,NON CEREALS,624.95,1198.5304697317051,,749021.6170588292,
2005,Canada,Sudan,VEGETABLE OIL,NON CEREALS,704.777,2770.8855292768285,,1952856.3906671354,
2005,Canada,Sudan,PEAS,NON CEREALS,50.0,1198.5304697317051,,59926.523486585254,
2005,Canada,Swaziland,VEGETABLE OIL,NON CEREALS,83.356,2770.8855292768285,,230969.9341783993,
2005,Canada,Uganda,PEAS,NON CEREALS,1370.95,1198.5304697317051,,1643125.3474786812,
2005,China,"Korea, Democratic People's Republic of",MAIZE,CEREALS,1002.0,864.9832118773745,1707.6519820195265,866713.1783011293,844354.1076824362
2005,China,"Korea, Democratic People's Republic of",MAIZE MEAL,CEREALS,11.0,764.6046593810879,1509.4843970666345,8410.651253191967,8193.677114541013
2005,China,"Korea, Democratic People's Republic of",RICE,CEREALS,830.0,1089.826055002166,2283.060491073877,904555.6256517977,990384.5819395202
2005,China,"Korea, Democratic People's Republic of",WHEAT FLOUR,CEREALS,123380.0,1301.5082956775225,2204.7192012784803,160580093.52069274,111438161.53304619
2005,Denmark,Bhutan,PEA WHEAT BLENDED,CEREALS,216.0,551.5279708611165,2484.9279375792407,119130.04170600117,417614.39281111484
2005,Denmark,Madagascar,PEA WHEAT BLENDED,CEREALS,86.4,551.5279708611165,,47652.01668240047,
2005,Denmark,Mozambique,PEAS,NON CEREALS,413.25,566.472003430096,,234094.5554174872,
2005,Denmark,Rwanda,VEGETABLE OIL,NON CEREALS,195.966,0.0,,0.0,
2005,Denmark,Sierra Leone,PEAS,NON CEREALS,239.25,566.472003430096,,135528.42682065046,
2005,Denmark,Tanzania,PEAS,NON CEREALS,413.25,566.472003430096,,234094.5554174872,
2005,Egypt,Ethiopia,CEREALS AND GRAINS,CEREALS,60.0,0.0,3684.833670235159,0.0,221090.02021410954
2005,European Community,"Congo, Democratic Republic of the",ENRICHED DRIED SKIM MILK,NON CEREALS,48.0,1009.9272096544032,7479.7739355236745,48476.506063411354,310552.642841725
2005,European Community,"Congo, Democratic Republic of the",SUGAR,NON CEREALS,100.0,1317.9253398777737,1257.4584317412491,131792.53398777737,-6046.690813652458
2005,European Community,"Congo, Democratic Republic of the",VEGETABLE OIL,NON CEREALS,108.0,4996.978833299151,,539673.7139963083,
2005,European Community,Eritrea,SUGAR,NON CEREALS,120.0,1317.9253398777737,,158151.04078533285,
2005,European Community,Eritrea,SOYA OIL,NON CEREALS,72.0,4996.978833299151,,359782.4759975389,
2005,European Community,Haiti,SUGAR,NON CEREALS,46.0,1317.9253398777737,2118.246515970595,60624.56563437759,36814.77410026977
2005,Finland,Egypt,VEGETABLE OIL,NON CEREALS,137.944,0.0,3638.5780384770223,0.0,501920.00893967436
2005,Finland,Lesotho,VEGETABLE OIL,NON CEREALS,137.944,0.0,,0.0,
2005,Finland,Yemen,VEGETABLE OIL,NON CEREALS,45.981,0.0,,0.0,
2005,India,Afghanistan,HIGH ENERGY BISCUITS,NON CEREALS,1250.0,,,,
2005,Italy,Armenia,WHEAT FLOUR,CEREALS,2044.989,1218.2589855209728,1071.959071118649,2491326.2245415486,-299181.7156536937
2005,Italy,Armenia,SUGAR,NON CEREALS,898.573,0.0,,0.0,
2005,Italy,Georgia,RICE,CEREALS,437.83,1402.7836957765223,,614180.7855218347,
2005,Italy,Georgia,CHEESE,NON CEREALS,43.783,0.0,2080.020064406824,0.0,91069.51847992398
2005,Italy,Georgia,VEGETABLE OIL,NON CEREALS,322.243,2483.002652711595,,800130.2238177425,
2005,Italy,Mauritania,CORN-SOYA BLEND,CEREALS,198.0,899.3911038652027,5468.260847356355,178079.43856531012,904636.2092112481
2005,Japan,Benin,RICE,CEREALS,4474.0,1023.7669233122895,2404.895401346096,4580333.214899183,6179168.810723251
2005,Japan,Cambodia,RICE,CEREALS,6918.0,1023.7669233122895,3580.455126997919,7082419.575474419,17687168.993097186
2005,Japan,Cambodia,RICE,CEREALS,613.0,1023.7669233122895,3580.455126997919,627569.1239904334,1567249.8688592908
2005,Japan,Côte d'Ivoire,RICE,CEREALS,2300.0,1023.7669233122895,4320.7316697329225,2354663.923618266,7583018.916767456
2005,Japan,Haiti,CANNED FISH,NON CEREALS,145.86,,,,
2005,Japan,Indonesia,RICE,CEREALS,4043.0,1023.7669233122895,2291.2173917604023,4139089.670951586,5124302.24393572
2005,Japan,Kenya,RICE,CEREALS,3163.0,1023.7669233122895,2462.8180358068507,3238174.7784367716,4551718.668820297
2005,Japan,Lao People's Democratic Republic,CANNED FISH,NON CEREALS,53.04,,,,
2005,Japan,Madagascar,RICE,CEREALS,5465.0,1023.7669233122895,4564.472817577358,5594886.235901662,19349957.712158598
2005,Japan,Mali,RICE,CEREALS,920.0,1023.7669233122895,4742.95852451223,941865.5694473063,3421656.273103945
2005,Japan,Mozambique,RICE,CEREALS,3150.0,1023.7669233122895,8190.923925870123,3224865.808433712,22576544.558057174
2005,Japan,Nepal,RICE,CEREALS,8283.0,1023.7669233122895,2717.948489428407,8479861.425795693,14032905.912139801
2005,Japan,Rwanda,CANNED FISH,NON CEREALS,172.38,,,,
2005,Japan,Senegal,RICE,CEREALS,5652.0,1023.7669233122895,2983.0066701146557,5786330.65056106,11073623.048926974
2005,Japan,Syrian Arab Republic,CANNED FISH,NON CEREALS,26.52,,,,
2005,Japan,Tanzania,RICE,CEREALS,7702.0,1023.7669233122895,,7885052.843351253,
2005,Luxembourg,"Korea, Democratic People's Republic of",WHEAT,CEREALS,1998.75,742.4457646311388,2178.815959368133,1483963.4720564887,2870944.926730567
2005,Malaysia,Somalia,VEGETABLE OIL,NON CEREALS,53.0,0.0,,0.0,
2005,Saudi Arabia,Mauritania,DRIED FRUITS DATES,NON CEREALS,100.0,3504.5900209345828,3417.833193880527,350459.00209345826,-8675.682705405598
2005,Spain,Algeria,RICE,CEREALS,600.0,2121.725868121786,,1273035.5208730716,
2005,Spain,Mali,RICE,CEREALS,160.0,2121.725868121786,4742.95852451223,339476.13889948576,419397.22502247104
2005,Spain,Mali,WHEAT FLOUR,CEREALS,4.0,1458.6116985935055,2647.416633326178,5834.446794374022,4755.219738930689
2005,Spain,Mali,SUGAR,NON CEREALS,9.0,1250.5185411637046,2397.9916003233698,11254.666870473342,10327.257532436986
2005,Switzerland,Algeria,CHEESE,NON CEREALS,45.012,0.0,0.0,0.0,0.0
2005,Switzerland,Cuba,ENRICHED DRIED SKIM MILK,NON CEREALS,178.368,0.0,0.0,0.0,0.0
2005,Switzerland,Senegal,MILK,NON CEREALS,40.0,0.0,686.3625079962935,0.0,27454.50031985174
2005,United States of America,Afghanistan,SOYA OIL,NON CEREALS,23000.0,3196.723790366448,,73524647.1784283,
2005,United States of America,Afghanistan,SOYA OIL,NON CEREALS,6650.0,3196.723790366448,,21258213.20593688,
2005,United States of America,Afghanistan,VEGETABLE OIL,NON CEREALS,500.0,3196.723790366448,,1598361.895183224,
2005,United States of America,Afghanistan,SOYA BEANS,NON CEREALS,10000.0,1652.7107571514111,,16527107.571514111,
2005,United States of America,Bangladesh,RICE,CEREALS,2500.0,1739.8616421225033,2105.4504207660975,4349654.105306258,913971.9466089855
2005,United States of America,Bangladesh,COMMON WHEAT,CEREALS,1004.0,1961.3412331771283,1360.7953514361636,1969186.5981098367,-602948.0652679285
2005,United States of America,Bangladesh,VEGETABLE OIL,NON CEREALS,170.0,3196.723790366448,,543443.0443622962,
2005,United States of America,Bolivia,WHEAT,CEREALS,13000.0,1961.3412331771283,,25497436.03130267,
2005,United States of America,Bolivia,BULGUR WHEAT,CEREALS,360.0,1961.3412331771283,,706082.8439437662,
2005,United States of America,Bolivia,SOYA-FORTIFIED BULGUR WHEAT,CEREALS,100.0,1807.0259951642697,,180702.59951642697,
2005,United States of America,Bolivia,WHEAT,CEREALS,2400.0,1961.3412331771283,,4707218.959625108,
2005,United States of America,Bolivia,WHEAT FLOUR,CEREALS,1496.15,1984.658988039939,,2969347.544955955,
2005,United States of America,Bolivia,CORN-SOYA BLEND,CEREALS,197.86,1119.2139932688615,2903.095580339847,221447.68070817695,352958.8108178652
2005,United States of America,Bolivia,WHEAT-SOYA BLEND,CEREALS,860.0,1807.0259951642697,,1554042.355841272,
2005,United States of America,Bolivia,VEGETABLE OIL,NON CEREALS,540.0,3196.723790366448,,1726230.846797882,
2005,United States of America,Bolivia,LENTILS,NON CEREALS,80.0,1781.7565890595265,,142540.52712476213,
2005,United States of America,Bolivia,PEAS,NON CEREALS,370.0,1105.0226183501086,,408858.3687895402,
2005,United States of America,Bolivia,WHEAT FLOUR,CEREALS,1830.45,1984.658988039939,,3632819.0446577063,
2005,United States of America,Burkina Faso,RICE,CEREALS,2680.0,1739.8616421225033,3587.3145721050264,4662829.200888309,4951173.852353162
2005,United States of America,Burundi,PEAS,NON CEREALS,54.15,1105.0226183501086,,59836.97478365838,
2005,United States of America,Cambodia,RICE,CEREALS,930.0,1739.8616421225033,3580.455126997919,1618071.327173928,1711751.9409341363
2005,United States of America,Cambodia,FISH,NON CEREALS,130.0,,,,
2005,United States of America,Cambodia,OILS AND FATS,NON CEREALS,20.0,3229.0139296630787,,64580.27859326157,
2005,United States of America,Cambodia,SOYA OIL,NON CEREALS,510.0,3196.723790366448,,1630329.1330868886,
2005,United States of America,Cambodia,TEXTURED SOY PROTEINS,NON CEREALS,390.0,440.72286857370966,,171881.91874374676,
2005,United States of America,Cameroon,RICE,CEREALS,11000.0,1739.8616421225033,4991.519018974885,19138478.063347537,35768231.14537619
2005,United States of America,Central African Republic,MAIZE MEAL,CEREALS,419.375,517.7466065457517,,217129.9831201246,
2005,United States of America,Chad,WHEAT,CEREALS,1437.25,1961.3412331771283,4250.299228910117,2818937.6873838278,3289804.8793672374
2005,United States of America,Ecuador,WHEAT,CEREALS,17000.0,1961.3412331771283,6362.303518483539,33342800.96401118,74816358.85020897
2005,United States of America,El Salvador,WHEAT,CEREALS,15000.0,1961.3412331771283,,29420118.497656923,
2005,United States of America,Eritrea,SOFT WHITE WHEAT,CEREALS,8140.0,1961.3412331771283,5898.43602142438,15965317.638061825,32047951.57633263
2005,United States of America,Eritrea,CORN-SOYA BLEND,CEREALS,3516.0,1119.2139932688615,7838.26486086333,3935156.400333317,23624182.85046215
2005,United States of America,Eritrea,VEGETABLE OIL,NON CEREALS,400.0,3196.723790366448,,1278689.5161465793,
2005,United States of America,Eritrea,LENTILS,NON CEREALS,702.0,1781.7565890595265,,1250793.1255197877,
2005,United States of America,Eritrea,COMMON WHEAT,CEREALS,2730.0,1961.3412331771283,5898.43602142438,5354461.56657356,10748268.771914996
2005,United States of America,Eritrea,SOFT WHITE WHEAT,CEREALS,5500.0,1961.3412331771283,5898.43602142438,10787376.782474205,21654021.335359883
2005,United States of America,Ethiopia,HARD RED WINTER WHEAT,CEREALS,15720.0,1961.3412331771283,4226.952559226829,30832284.185544457,35615410.0455013
2005,United States of America,Ethiopia,CORN-SOYA BLEND,CEREALS,1355.4,1119.2139932688615,4498.175784288136,1516982.646476615,4579844.811547525
2005,United States of America,Ethiopia,LENTILS,NON CEREALS,3607.75,1781.7565890595265,7732.859556999922,6428132.334179507,21470091.732586958
2005,United States of America,Ethiopia,PEAS,NON CEREALS,5469.05,1105.0226183501086,4142.505794297581,6043423.950887661,16612147.363415524
2005,United States of America,Ethiopia,VEGETABLE OIL,NON CEREALS,850.0,3196.723790366448,9211.524549245069,2717215.221811481,5112580.645046827
2005,United States of America,Ghana,WHEAT,CEREALS,6400.0,1961.3412331771283,,12552583.892333621,
2005,United States of America,Guatemala,PULSES,NON CEREALS,1100.0,1781.7565890595265,,1959932.2479654793,
2005,United States of America,Guatemala,SOYA BEANS,NON CEREALS,6800.0,1652.7107571514111,,11238433.148629596,
2005,United States of America,Guatemala,SOYA FLOUR,NON CEREALS,7000.0,1944.365596648719,,13610559.176541032,
2005,United States of America,Guatemala,CORN-SOYA BLEND,CEREALS,60.0,1119.2139932688615,3077.499483235468,67152.83959613169,117497.12939799638
2005,United States of America,Guatemala,SOYA OIL,NON CEREALS,1482.0,3196.723790366448,,4737544.657323076,
2005,United States of America,Guatemala,SOYA FLOUR,NON CEREALS,15000.0,1944.365596648719,,29165483.949730784,
2005,United States of America,Guinea,PEAS,NON CEREALS,299.6,1105.0226183501086,,331064.77645769255,
2005,United States of America,Guinea,RICE,CEREALS,240.0,1739.8616421225033,5516.246845284353,417566.7941094008,906332.4487588439
2005,United States of America,Guinea,VEGETABLE OIL,NON CEREALS,120.0,3196.723790366448,,383606.85484397376,
2005,United States of America,Guinea,PINTO BEANS,NON CEREALS,240.0,1644.186681807485,,394604.8036337964,
2005,United States of America,Guinea,WHEAT FLOUR,CEREALS,4180.0,1984.658988039939,,8295874.570006945,
2005,United States of America,Guinea,VEGETABLE OIL,NON CEREALS,400.0,3196.723790366448,,1278689.5161465793,
2005,United States of America,Guinea-Bissau,VEGETABLE OIL,NON CEREALS,540.0,3196.723790366448,,1726230.846797882,
2005,United States of America,Haiti,HARD RED WINTER WHEAT,CEREALS,39050.0,1961.3412331771283,,76590375.15556686,
2005,United States of America,Honduras,RICE,CEREALS,8200.0,1739.8616421225033,3305.758574259671,14266865.465404527,12840354.843524776
2005,United States of America,Honduras,WHEAT,CEREALS,13300.0,1961.3412331771283,,26085838.401255805,
2005,United States of America,Honduras,BEANS,NON CEREALS,800.0,654.4143339759094,4255.277683551335,523531.4671807275,2880690.679660341
2005,United States of America,Honduras,SOYA BEANS,NON CEREALS,7500.0,1652.7107571514111,,12395330.678635584,
2005,United States of America,Honduras,MAIZE MEAL,CEREALS,220.0,517.7466065457517,2448.126743136428,113904.25344006537,424683.6300499488
2005,United States of America,Honduras,RICE,CEREALS,2490.0,1739.8616421225033,3305.758574259671,4332255.488885033,3899083.361021548
2005,United States of America,Honduras,WHEAT FLOUR,CEREALS,990.0,1984.658988039939,,1964812.3981595396,
2005,United States of America,Honduras,LACTO SOYA BLEND,NON CEREALS,3600.0,1652.7107571514111,,5949758.72574508,
2005,United States of America,Honduras,CORN-SOYA BLEND,CEREALS,1180.0,1119.2139932688615,2769.5208332566713,1320672.5120572567,1947362.0711856156
2005,United States of America,Honduras,VEGETABLE OIL,NON CEREALS,870.0,3196.723790366448,,2781149.69761881,
2005,United States of America,Honduras,BEANS,NON CEREALS,1900.0,654.4143339759094,4255.277683551335,1243387.2345542277,6841640.364193309
2005,United States of America,Honduras,WHEAT,CEREALS,24830.0,1961.3412331771283,,48700102.8197881,
2005,United States of America,India,BULGUR WHEAT,CEREALS,1780.0,1961.3412331771283,1805.1330836372672,3491187.3950552884,-278050.50618095277
2005,United States of America,India,VEGETABLE OIL,NON CEREALS,2600.0,3196.723790366448,8249.1399248777,8311481.854952766,13136281.949729254
2005,United States of America,Indonesia,SOYA-FORTIFIED MAIZE MEAL,CEREALS,1040.0,1085.2286818485813,2694.0604968676703,1128637.8291225247,1673185.0876198525
2005,United States of America,Indonesia,VEGETABLE OIL,NON CEREALS,540.0,3196.723790366448,8022.543145956447,1726230.846797882,2605942.4520185995
2005,United States of America,Indonesia,LENTILS,NON CEREALS,190.0,1781.7565890595265,,338533.75192131003,
2005,United States of America,Iraq,SOYA FLOUR,NON CEREALS,8750.0,1944.365596648719,,17013198.97067629,
2005,United States of America,Jamaica,BARLEY,CEREALS,600.0,1147.2289628038552,,688337.3776823131,
2005,United States of America,Jamaica,RICE,CEREALS,4000.0,1739.8616421225033,,6959446.5684900135,
2005,United States of America,Jamaica,WHEAT FLOUR,CEREALS,750.0,1984.658988039939,,1488494.2410299543,
2005,United States of America,Jamaica,CORN-SOYA BLEND,CEREALS,750.0,1119.2139932688615,,839410.4949516461,
2005,United States of America,Jamaica,BUCKWHEAT,NON CEREALS,1000.0,3533.9035706520185,,3533903.5706520183,
2005,United States of America,Jamaica,DEHYDRATED POTATOES,NON CEREALS,400.0,138.15008233505915,,55260.032934023664,
2005,United States of America,Jamaica,SOYA OIL,NON CEREALS,750.0,3196.723790366448,,2397542.8427748363,
