state,year,agency,scode,area,to-total
SC,1990,USGS,45,17,98.4
SC,1990,USGS,45,19,54.58
SC,1990,USGS,45,21,13.29
SC,1990,USGS,45,23,4.54
SC,1990,USGS,45,25,9.6
SC,1990,USGS,45,27,4.23
SC,1990,USGS,45,29,143.87
SC,1990,USGS,45,31,34.16
SC,1990,USGS,45,33,3.16
SC,1990,USGS,45,35,9.84
SC,1990,USGS,45,37,3.47
SC,1990,USGS,45,39,697.63
SC,1990,USGS,45,41,48.82
SC,1990,USGS,45,43,56.15
SC,1990,USGS,45,45,58.01
SC,1990,USGS,45,47,319.01
SC,1990,USGS,45,49,4.93
SC,1990,USGS,45,51,99.62
SC,1990,USGS,45,53,2.63
SC,1990,USGS,45,55,15.65
SC,1990,USGS,45,57,13.92
SC,1990,USGS,45,59,7.92
SC,1990,USGS,45,61,3.44
SC,1990,USGS,45,63,208.02
SC,1990,USGS,45,65,1.81
SC,1990,USGS,45,67,8.46
SC,1990,USGS,45,69,12.38
SC,1990,USGS,45,71,5.58
SC,1990,USGS,45,73,2363.81
SC,1990,USGS,45,75,27.34
SC,1990,USGS,45,77,20.25
SC,1990,USGS,45,79,522.74
SC,1990,USGS,45,81,2.74
SC,1990,USGS,45,83,48.78
SC,1990,USGS,45,85,11.51
SC,1990,USGS,45,87,6.19
SC,1990,USGS,45,89,6.4
SC,1990,USGS,45,91,207.48
SD,1990,USGS,46,3,1.07
SD,1990,USGS,46,5,14.82
SD,1990,USGS,46,7,8.01
SD,1990,USGS,46,9,5.15
SD,1990,USGS,46,11,10.31
SD,1990,USGS,46,13,10.92
SD,1990,USGS,46,15,5.26
SD,1990,USGS,46,17,5.82
SD,1990,USGS,46,19,93.69
SD,1990,USGS,46,21,6.61
SD,1990,USGS,46,23,18.46
SD,1990,USGS,46,25,5.38
SD,1990,USGS,46,27,6.67
SD,1990,USGS,46,29,13.1
SD,1990,USGS,46,31,4.2
SD,1990,USGS,46,33,7.66
SD,1990,USGS,46,35,4.5
SD,1990,USGS,46,37,5.3
SD,1990,USGS,46,39,1.27
SD,1990,USGS,46,41,3.22
SD,1990,USGS,46,43,2.43
SD,1990,USGS,46,45,1.49
SD,1990,USGS,46,47,29.5
SD,1990,USGS,46,49,0.64
SD,1990,USGS,46,51,5.94
SD,1990,USGS,46,53,2.58
SD,1990,USGS,46,55,2.93
SD,1990,USGS,46,57,3.06
SD,1990,USGS,46,59,3.56
SD,1990,USGS,46,61,1.74
SD,1990,USGS,46,63,2.1
SD,1990,USGS,46,65,38.91
SD,1990,USGS,46,67,3.15
SD,1990,USGS,46,69,0.8
SD,1990,USGS,46,71,3.95
SD,1990,USGS,46,73,1.87
SD,1990,USGS,46,75,1.37
SD,1990,USGS,46,77,4.28
SD,1990,USGS,46,79,3.78
SD,1990,USGS,46,81,21.18
SD,1990,USGS,46,83,1.92
SD,1990,USGS,46,85,15.27
SD,1990,USGS,46,87,1.23
SD,1990,USGS,46,89,2.7
SD,1990,USGS,46,91,2.44
SD,1990,USGS,46,93,7.26
SD,1990,USGS,46,95,2.15
SD,1990,USGS,46,97,0.84
SD,1990,USGS,46,99,27.84
SD,1990,USGS,46,101,4.04
SD,1990,USGS,46,103,50.61
SD,1990,USGS,46,105,1.5
SD,1990,USGS,46,107,5.09
SD,1990,USGS,46,109,2.9
SD,1990,USGS,46,111,0.77
SD,1990,USGS,46,113,0.91
SD,1990,USGS,46,115,14.86
SD,1990,USGS,46,117,5.42
SD,1990,USGS,46,119,10.29
SD,1990,USGS,46,121,11.76
SD,1990,USGS,46,123,5.15
SD,1990,USGS,46,125,17.18
SD,1990,USGS,46,127,13.88
SD,1990,USGS,46,129,6.01
SD,1990,USGS,46,135,12.45
SD,1990,USGS,46,137,0.95
TN,1990,USGS,47,1,532.64
TN,1990,USGS,47,3,5.8
TN,1990,USGS,47,5,3.79
TN,1990,USGS,47,7,1.68
TN,1990,USGS,47,9,14.53
TN,1990,USGS,47,11,17.67
TN,1990,USGS,47,13,2.95
TN,1990,USGS,47,15,1.2
TN,1990,USGS,47,17,4.29
TN,1990,USGS,47,19,27.85
TN,1990,USGS,47,21,1.74
TN,1990,USGS,47,23,1.58
TN,1990,USGS,47,25,2.61
TN,1990,USGS,47,27,1.66
TN,1990,USGS,47,29,4.48
TN,1990,USGS,47,31,58.91
TN,1990,USGS,47,33,4.39
TN,1990,USGS,47,35,6.09
TN,1990,USGS,47,37,141.35
TN,1990,USGS,47,39,6.45
TN,1990,USGS,47,41,1.55
TN,1990,USGS,47,43,3.89
TN,1990,USGS,47,45,9.04
TN,1990,USGS,47,47,6.61
TN,1990,USGS,47,49,1.7
TN,1990,USGS,47,51,5.29
TN,1990,USGS,47,53,7.36
TN,1990,USGS,47,55,26.07
TN,1990,USGS,47,57,1.27
TN,1990,USGS,47,59,9.47
TN,1990,USGS,47,61,2.19
TN,1990,USGS,47,63,29.69
TN,1990,USGS,47,65,1361.37
TN,1990,USGS,47,67,0.66
TN,1990,USGS,47,69,3.97
TN,1990,USGS,47,71,33.28
TN,1990,USGS,47,73,680.76
TN,1990,USGS,47,75,3.63
TN,1990,USGS,47,77,3.37
TN,1990,USGS,47,79,4.53
TN,1990,USGS,47,81,15.11
TN,1990,USGS,47,83,1.41
TN,1990,USGS,47,85,1119.09
TN,1990,USGS,47,87,0.86
TN,1990,USGS,47,89,12.97
TN,1990,USGS,47,91,1.9
TN,1990,USGS,47,93,55.75
TN,1990,USGS,47,95,1.75
TN,1990,USGS,47,97,5.54
TN,1990,USGS,47,99,6.78
TN,1990,USGS,47,101,1.6
TN,1990,USGS,47,103,7.74
TN,1990,USGS,47,105,11.6
TN,1990,USGS,47,107,78.11
TN,1990,USGS,47,109,8.34
TN,1990,USGS,47,111,1.82
TN,1990,USGS,47,113,30.47
TN,1990,USGS,47,115,2.96
TN,1990,USGS,47,117,3.82
TN,1990,USGS,47,119,31.15
TN,1990,USGS,47,121,1.4
TN,1990,USGS,47,123,3.79
TN,1990,USGS,47,125,17.21
TN,1990,USGS,47,127,0.96
TN,1990,USGS,47,129,1.58
TN,1990,USGS,47,131,5.92
TN,1990,USGS,47,133,1.83
TN,1990,USGS,47,135,3.01
TN,1990,USGS,47,137,0.47
TN,1990,USGS,47,139,31.09
TN,1990,USGS,47,141,9.99
TN,1990,USGS,47,143,3.88
TN,1990,USGS,47,145,1178.9
TN,1990,USGS,47,147,5.32
TN,1990,USGS,47,149,18.22
TN,1990,USGS,47,151,2.11
TN,1990,USGS,47,153,0.92
TN,1990,USGS,47,155,7.34
TN,1990,USGS,47,157,513.53
TN,1990,USGS,47,159,3.25
TN,1990,USGS,47,161,1649.79
TN,1990,USGS,47,163,457.91
TN,1990,USGS,47,165,728.48
TN,1990,USGS,47,167,5.38
TN,1990,USGS,47,169,1.08
TN,1990,USGS,47,171,2.45
TN,1990,USGS,47,173,1.54
TN,1990,USGS,47,175,0.56
TN,1990,USGS,47,177,8.25
TN,1990,USGS,47,179,20.89
TN,1990,USGS,47,181,4.13
TN,1990,USGS,47,183,4.4
TN,1990,USGS,47,185,2.93
TN,1990,USGS,47,187,45.9
TN,1990,USGS,47,189,8.7
TX,1990,USGS,48,1,13.55
TX,1990,USGS,48,3,30.28
TX,1990,USGS,48,5,33.82
TX,1990,USGS,48,7,0.56
TX,1990,USGS,48,9,18.31
TX,1990,USGS,48,11,10.27
TX,1990,USGS,48,13,62.67
TX,1990,USGS,48,15,13.18
TX,1990,USGS,48,17,178.21
TX,1990,USGS,48,19,1.71
TX,1990,USGS,48,21,8.92
TX,1990,USGS,48,23,32.82
TX,1990,USGS,48,25,7.63
TX,1990,USGS,48,27,46.47
TX,1990,USGS,48,29,991.12
TX,1990,USGS,48,31,1.79
TX,1990,USGS,48,33,4.79
TX,1990,USGS,48,35,4.78
TX,1990,USGS,48,37,62.17
TX,1990,USGS,48,39,1240.42
TX,1990,USGS,48,41,39.22
TX,1990,USGS,48,43,3.58
TX,1990,USGS,48,45,30.05
TX,1990,USGS,48,47,2.65
TX,1990,USGS,48,49,15.09
TX,1990,USGS,48,51,7.47
TX,1990,USGS,48,53,142.95
TX,1990,USGS,48,55,20.15
TX,1990,USGS,48,57,104.67
TX,1990,USGS,48,59,3.81
TX,1990,USGS,48,61,487.69
TX,1990,USGS,48,63,2.41
TX,1990,USGS,48,65,90.58
TX,1990,USGS,48,67,5.42
TX,1990,USGS,48,69,254.83
TX,1990,USGS,48,71,30.86
TX,1990,USGS,48,73,276.25
TX,1990,USGS,48,75,5.64
TX,1990,USGS,48,77,19.46
TX,1990,USGS,48,79,30.07
TX,1990,USGS,48,81,11.36
TX,1990,USGS,48,83,3.98
TX,1990,USGS,48,85,254.36
TX,1990,USGS,48,87,12.81
TX,1990,USGS,48,89,338.28
TX,1990,USGS,48,91,21.23
TX,1990,USGS,48,93,45.82
TX,1990,USGS,48,95,4.05
TX,1990,USGS,48,97,11.04
TX,1990,USGS,48,99,5.3
TX,1990,USGS,48,101,1.31
TX,1990,USGS,48,103,10.94
TX,1990,USGS,48,105,6.56
TX,1990,USGS,48,107,84.52
TX,1990,USGS,48,109,15.2
TX,1990,USGS,48,111,258.97
TX,1990,USGS,48,113,1025.03
TX,1990,USGS,48,115,43.49
TX,1990,USGS,48,117,202.52
TX,1990,USGS,48,119,2.26
TX,1990,USGS,48,121,19.79
TX,1990,USGS,48,123,13.11
TX,1990,USGS,48,125,5.12
TX,1990,USGS,48,127,16.97
TX,1990,USGS,48,129,20.39
TX,1990,USGS,48,131,16.4
TX,1990,USGS,48,133,16.48
TX,1990,USGS,48,135,37.31
TX,1990,USGS,48,137,1.43
TX,1990,USGS,48,139,16.98
TX,1990,USGS,48,141,307.41
TX,1990,USGS,48,143,16.11
TX,1990,USGS,48,145,6.88
TX,1990,USGS,48,147,516.86
TX,1990,USGS,48,149,12.03
TX,1990,USGS,48,151,5.76
TX,1990,USGS,48,153,96.34
TX,1990,USGS,48,155,4.1
TX,1990,USGS,48,157,315.91
TX,1990,USGS,48,159,9.27
TX,1990,USGS,48,161,947.3
TX,1990,USGS,48,163,93
TX,1990,USGS,48,165,354.73
TX,1990,USGS,48,167,619.79
TX,1990,USGS,48,169,10.09
TX,1990,USGS,48,171,5.99
TX,1990,USGS,48,173,38.3
TX,1990,USGS,48,175,7.44
TX,1990,USGS,48,177,9.31
TX,1990,USGS,48,179,25.66
TX,1990,USGS,48,181,22.77
TX,1990,USGS,48,183,36.23
TX,1990,USGS,48,185,6.64
TX,1990,USGS,48,187,22.89
TX,1990,USGS,48,189,410.84
TX,1990,USGS,48,191,14.63
TX,1990,USGS,48,193,3.77
TX,1990,USGS,48,195,174.02
TX,1990,USGS,48,197,5.88
TX,1990,USGS,48,199,113.06
TX,1990,USGS,48,201,1171.63
TX,1990,USGS,48,203,59.54
TX,1990,USGS,48,205,177.47
TX,1990,USGS,48,207,76.82
TX,1990,USGS,48,209,15.96
TX,1990,USGS,48,211,3.36
TX,1990,USGS,48,213,117.55
TX,1990,USGS,48,215,895.27
TX,1990,USGS,48,217,4.17
TX,1990,USGS,48,219,107.66
TX,1990,USGS,48,221,588.81
TX,1990,USGS,48,223,11.84
TX,1990,USGS,48,225,6.58
TX,1990,USGS,48,227,10.19
TX,1990,USGS,48,229,148.48
TX,1990,USGS,48,231,94.42
TX,1990,USGS,48,233,105.65
TX,1990,USGS,48,235,3.28
TX,1990,USGS,48,237,2.88
TX,1990,USGS,48,239,80.55
TX,1990,USGS,48,241,58.14
TX,1990,USGS,48,243,2.66
TX,1990,USGS,48,245,259.64
TX,1990,USGS,48,247,2.03
TX,1990,USGS,48,249,4.19
TX,1990,USGS,48,251,12
TX,1990,USGS,48,253,17.14
TX,1990,USGS,48,255,5.91
TX,1990,USGS,48,257,8.54
TX,1990,USGS,48,259,2.58
TX,1990,USGS,48,261,1.14
TX,1990,USGS,48,263,6.2
TX,1990,USGS,48,265,7.24
TX,1990,USGS,48,267,4.5
TX,1990,USGS,48,269,3.14
TX,1990,USGS,48,271,13.17
TX,1990,USGS,48,273,8.55
TX,1990,USGS,48,275,33.05
TX,1990,USGS,48,277,17.71
TX,1990,USGS,48,279,212.28
TX,1990,USGS,48,281,2.8
TX,1990,USGS,48,283,7.56
TX,1990,USGS,48,285,17.91
TX,1990,USGS,48,287,3.34
TX,1990,USGS,48,289,5.65
TX,1990,USGS,48,291,158.3
TX,1990,USGS,48,293,14.53
TX,1990,USGS,48,295,17.83
TX,1990,USGS,48,297,6.88
TX,1990,USGS,48,299,4.32
TX,1990,USGS,48,301,1.14
TX,1990,USGS,48,303,194.64
TX,1990,USGS,48,305,27.3
TX,1990,USGS,48,307,6.26
TX,1990,USGS,48,309,44.83
TX,1990,USGS,48,311,4.06
TX,1990,USGS,48,313,3.45
TX,1990,USGS,48,315,4.03
TX,1990,USGS,48,317,13.81
TX,1990,USGS,48,319,17.39
TX,1990,USGS,48,321,233.6
TX,1990,USGS,48,323,121.66
TX,1990,USGS,48,325,155.28
TX,1990,USGS,48,327,3.77
TX,1990,USGS,48,329,38.29
TX,1990,USGS,48,331,28.2
TX,1990,USGS,48,333,3.59
TX,1990,USGS,48,335,7.77
TX,1990,USGS,48,337,8.66
TX,1990,USGS,48,339,29.77
TX,1990,USGS,48,341,328.57
TX,1990,USGS,48,343,128.91
TX,1990,USGS,48,345,5.32
TX,1990,USGS,48,347,12.82
TX,1990,USGS,48,349,9.45
TX,1990,USGS,48,351,4.35
TX,1990,USGS,48,353,8.61
TX,1990,USGS,48,355,296.51
TX,1990,USGS,48,357,74.73
TX,1990,USGS,48,359,9.75
TX,1990,USGS,48,361,1841.68
TX,1990,USGS,48,363,327.44
TX,1990,USGS,48,365,8.02
TX,1990,USGS,48,367,12.48
TX,1990,USGS,48,369,256.48
TX,1990,USGS,48,371,74.6
TX,1990,USGS,48,373,9.94
TX,1990,USGS,48,375,10.68
TX,1990,USGS,48,377,33.17
TX,1990,USGS,48,379,1.24
TX,1990,USGS,48,381,50.67
TX,1990,USGS,48,383,35.03
TX,1990,USGS,48,385,1.72
TX,1990,USGS,48,387,2.63
TX,1990,USGS,48,389,72.86
TX,1990,USGS,48,391,11.74
TX,1990,USGS,48,393,4.54
TX,1990,USGS,48,395,17.79
TX,1990,USGS,48,397,0.18
TX,1990,USGS,48,399,7.1
TX,1990,USGS,48,401,29.05
TX,1990,USGS,48,403,2.94
TX,1990,USGS,48,405,1.35
TX,1990,USGS,48,407,1.8
TX,1990,USGS,48,409,304.68
TX,1990,USGS,48,411,7.87
TX,1990,USGS,48,413,2.73
TX,1990,USGS,48,415,50.28
TX,1990,USGS,48,417,2.17
TX,1990,USGS,48,419,5.11
TX,1990,USGS,48,421,225.26
TX,1990,USGS,48,423,37.95
TX,1990,USGS,48,425,11.6
TX,1990,USGS,48,427,53.35
TX,1990,USGS,48,429,38.24
TX,1990,USGS,48,431,1.93
TX,1990,USGS,48,433,4.59
TX,1990,USGS,48,435,2.84
TX,1990,USGS,48,437,97.94
TX,1990,USGS,48,439,144.22
TX,1990,USGS,48,441,277.95
TX,1990,USGS,48,443,1.05
TX,1990,USGS,48,445,141.03
TX,1990,USGS,48,447,2.89
TX,1990,USGS,48,449,1909.8
TX,1990,USGS,48,451,196.96
TX,1990,USGS,48,453,434.03
TX,1990,USGS,48,455,1.93
TX,1990,USGS,48,457,2.22
TX,1990,USGS,48,459,9.01
TX,1990,USGS,48,461,16.61
TX,1990,USGS,48,463,143.46
TX,1990,USGS,48,465,12.47
TX,1990,USGS,48,467,8.07
TX,1990,USGS,48,469,62.46
TX,1990,USGS,48,471,6.42
TX,1990,USGS,48,473,25.61
TX,1990,USGS,48,475,37.18
TX,1990,USGS,48,477,5.51
TX,1990,USGS,48,479,33.65
TX,1990,USGS,48,481,181.65
TX,1990,USGS,48,483,4.96
TX,1990,USGS,48,485,41.49
TX,1990,USGS,48,487,26.53
TX,1990,USGS,48,489,0.8
TX,1990,USGS,48,491,22.34
TX,1990,USGS,48,493,15.7
TX,1990,USGS,48,495,7.49
TX,1990,USGS,48,497,15.69
TX,1990,USGS,48,499,14.5
TX,1990,USGS,48,501,149.04
TX,1990,USGS,48,503,10.07
TX,1990,USGS,48,505,4.57
TX,1990,USGS,48,507,89.97
UT,1990,USGS,49,1,123.38
UT,1990,USGS,49,3,346.36
UT,1990,USGS,49,5,357.06
UT,1990,USGS,49,7,57.13
UT,1990,USGS,49,9,16.65
UT,1990,USGS,49,11,154.22
UT,1990,USGS,49,13,157.57
UT,1990,USGS,49,15,165.58
UT,1990,USGS,49,17,79.15
UT,1990,USGS,49,19,16.07
UT,1990,USGS,49,21,162.99
UT,1990,USGS,49,23,111.46
UT,1990,USGS,49,25,9.22
UT,1990,USGS,49,27,272.66
UT,1990,USGS,49,29,120.08
UT,1990,USGS,49,31,67.04
UT,1990,USGS,49,33,132.52
UT,1990,USGS,49,35,449.71
UT,1990,USGS,49,37,39.21
UT,1990,USGS,49,39,146.31
UT,1990,USGS,49,41,172.86
UT,1990,USGS,49,43,123.55
UT,1990,USGS,49,45,128.67
UT,1990,USGS,49,47,187.66
UT,1990,USGS,49,49,378.93
UT,1990,USGS,49,51,100.47
UT,1990,USGS,49,53,85.54
UT,1990,USGS,49,55,26.95
UT,1990,USGS,49,57,296.15
VT,1990,USGS,50,1,6.47
VT,1990,USGS,50,3,6.74
VT,1990,USGS,50,5,8.5
VT,1990,USGS,50,7,15.82
VT,1990,USGS,50,9,0.93
VT,1990,USGS,50,11,21.36
VT,1990,USGS,50,13,0.65
VT,1990,USGS,50,15,3.44
VT,1990,USGS,50,17,3.09
VT,1990,USGS,50,19,5.06
VT,1990,USGS,50,21,21.42
VT,1990,USGS,50,23,7
VT,1990,USGS,50,25,524.36
VT,1990,USGS,50,27,6.69
VA,1990,USGS,51,1,10.86
VA,1990,USGS,51,3,15
VA,1990,USGS,51,5,61.63
VA,1990,USGS,51,7,1.5
VA,1990,USGS,51,9,21.26
VA,1990,USGS,51,11,1.52
VA,1990,USGS,51,13,0.28
VA,1990,USGS,51,15,17.01
VA,1990,USGS,51,17,1.99
VA,1990,USGS,51,19,20.38
VA,1990,USGS,51,21,0.96
VA,1990,USGS,51,23,22.11
VA,1990,USGS,51,25,2.52
VA,1990,USGS,51,27,12.81
VA,1990,USGS,51,29,1.85
VA,1990,USGS,51,31,10.25
VA,1990,USGS,51,33,2.95
VA,1990,USGS,51,35,3.12
VA,1990,USGS,51,36,3.73
VA,1990,USGS,51,37,1.7
VA,1990,USGS,51,41,796.97
VA,1990,USGS,51,43,1.89
VA,1990,USGS,51,45,0.45
VA,1990,USGS,51,47,3.13
VA,1990,USGS,51,49,1.11
VA,1990,USGS,51,51,10.24
VA,1990,USGS,51,53,4.73
VA,1990,USGS,51,57,1.03
VA,1990,USGS,51,59,53.57
VA,1990,USGS,51,61,5.69
VA,1990,USGS,51,63,1.37
VA,1990,USGS,51,65,123.24
VA,1990,USGS,51,67,5.33
VA,1990,USGS,51,69,3.56
VA,1990,USGS,51,71,415.31
VA,1990,USGS,51,73,2.21
VA,1990,USGS,51,75,2.74
VA,1990,USGS,51,77,1.9
VA,1990,USGS,51,79,1.18
VA,1990,USGS,51,81,1.82
VA,1990,USGS,51,83,4.1
VA,1990,USGS,51,85,23.49
VA,1990,USGS,51,87,4.26
VA,1990,USGS,51,89,62.78
VA,1990,USGS,51,91,1.86
VA,1990,USGS,51,93,50.99
VA,1990,USGS,51,95,38.87
VA,1990,USGS,51,97,0.65
VA,1990,USGS,51,99,3.47
VA,1990,USGS,51,101,19.35
VA,1990,USGS,51,103,2.35
VA,1990,USGS,51,105,4.2
VA,1990,USGS,51,107,17.43
VA,1990,USGS,51,109,1329.05
VA,1990,USGS,51,111,1.68
VA,1990,USGS,51,113,1.59
VA,1990,USGS,51,115,0.74
VA,1990,USGS,51,117,8.04
VA,1990,USGS,51,119,0.95
VA,1990,USGS,51,121,24.03
VA,1990,USGS,51,125,1.85
VA,1990,USGS,51,127,38
VA,1990,USGS,51,131,6.84
VA,1990,USGS,51,133,1.15
VA,1990,USGS,51,135,2.55
VA,1990,USGS,51,137,2.89
VA,1990,USGS,51,139,3.48
VA,1990,USGS,51,141,2.24
VA,1990,USGS,51,143,10.83
VA,1990,USGS,51,145,1.68
VA,1990,USGS,51,147,2.19
VA,1990,USGS,51,149,21.55
VA,1990,USGS,51,153,372.32
VA,1990,USGS,51,155,5.9
VA,1990,USGS,51,157,0.72
VA,1990,USGS,51,159,0.93
VA,1990,USGS,51,161,6.68
VA,1990,USGS,51,163,6.85
VA,1990,USGS,51,165,30.72
VA,1990,USGS,51,167,18.35
VA,1990,USGS,51,169,2.86
VA,1990,USGS,51,171,6.68
VA,1990,USGS,51,173,5.93
VA,1990,USGS,51,175,18.72
VA,1990,USGS,51,177,5.66
VA,1990,USGS,51,179,7.23
VA,1990,USGS,51,181,847.89
VA,1990,USGS,51,183,2.49
VA,1990,USGS,51,185,18.56
VA,1990,USGS,51,187,8.81
VA,1990,USGS,51,191,10.4
VA,1990,USGS,51,193,2.95
VA,1990,USGS,51,195,31.73
VA,1990,USGS,51,197,4.95
VA,1990,USGS,51,199,848.92
VA,1990,USGS,51,510,363.07
VA,1990,USGS,51,515,0
VA,1990,USGS,51,520,0
VA,1990,USGS,51,530,0.63
VA,1990,USGS,51,540,0
VA,1990,USGS,51,550,476
VA,1990,USGS,51,560,0
VA,1990,USGS,51,570,0
VA,1990,USGS,51,580,1.08
VA,1990,USGS,51,590,17.68
VA,1990,USGS,51,595,1.3
VA,1990,USGS,51,600,0.03
VA,1990,USGS,51,610,0
VA,1990,USGS,51,620,1.21
VA,1990,USGS,51,630,3.91
VA,1990,USGS,51,640,2.27
VA,1990,USGS,51,650,1.57
VA,1990,USGS,51,660,0
VA,1990,USGS,51,670,132.21
VA,1990,USGS,51,678,0
VA,1990,USGS,51,680,2.71
VA,1990,USGS,51,683,0
VA,1990,USGS,51,685,0.53
VA,1990,USGS,51,690,0
VA,1990,USGS,51,700,39.35
VA,1990,USGS,51,710,15.95
VA,1990,USGS,51,720,0.96
VA,1990,USGS,51,730,0.05
VA,1990,USGS,51,735,0
VA,1990,USGS,51,740,0.57
VA,1990,USGS,51,750,2.73
VA,1990,USGS,51,760,62.4
VA,1990,USGS,51,770,7.76
VA,1990,USGS,51,775,5.11
VA,1990,USGS,51,780,1.84
VA,1990,USGS,51,790,0
VA,1990,USGS,51,800,88.45
VA,1990,USGS,51,810,2.29
VA,1990,USGS,51,820,14.28
VA,1990,USGS,51,830,1.55
VA,1990,USGS,51,840,0.1
WA,1990,USGS,53,1,323.23
WA,1990,USGS,53,3,5.78
WA,1990,USGS,53,5,869.2
WA,1990,USGS,53,7,132.58
WA,1990,USGS,53,9,53.29
WA,1990,USGS,53,11,118.73
WA,1990,USGS,53,13,14.42
WA,1990,USGS,53,15,186.08
WA,1990,USGS,53,17,64.12
WA,1990,USGS,53,19,18.22
WA,1990,USGS,53,21,762.74
WA,1990,USGS,53,23,3.53
WA,1990,USGS,53,25,1638.64
WA,1990,USGS,53,27,30.54
WA,1990,USGS,53,29,12.91
WA,1990,USGS,53,31,21.71
WA,1990,USGS,53,33,337.61
WA,1990,USGS,53,35,32.27
WA,1990,USGS,53,37,460.74
WA,1990,USGS,53,39,80.61
WA,1990,USGS,53,41,49.48
WA,1990,USGS,53,43,71.15
WA,1990,USGS,53,45,18.45
WA,1990,USGS,53,47,150.2
WA,1990,USGS,53,49,7.46
WA,1990,USGS,53,51,5.91
WA,1990,USGS,53,53,187.63
WA,1990,USGS,53,55,2.04
WA,1990,USGS,53,57,28.3
WA,1990,USGS,53,59,22.12
WA,1990,USGS,53,61,110.83
WA,1990,USGS,53,63,207.95
WA,1990,USGS,53,65,39.83
WA,1990,USGS,53,67,39.72
WA,1990,USGS,53,69,3.02
WA,1990,USGS,53,71,295.48
WA,1990,USGS,53,73,85.71
WA,1990,USGS,53,75,18.75
WA,1990,USGS,53,77,1433.59
WV,1990,USGS,54,1,6.3
WV,1990,USGS,54,3,12.91
WV,1990,USGS,54,5,71.89
WV,1990,USGS,54,7,7.05
WV,1990,USGS,54,9,40.02
WV,1990,USGS,54,11,19.96
WV,1990,USGS,54,13,1.34
WV,1990,USGS,54,15,6.49
WV,1990,USGS,54,17,0.6
WV,1990,USGS,54,19,33.39
WV,1990,USGS,54,21,0.98
WV,1990,USGS,54,23,1056.8
WV,1990,USGS,54,25,16.13
WV,1990,USGS,54,27,1.97
WV,1990,USGS,54,29,6.24
WV,1990,USGS,54,31,3.17
WV,1990,USGS,54,33,36.48
WV,1990,USGS,54,35,4.84
WV,1990,USGS,54,37,5.59
WV,1990,USGS,54,39,623.77
WV,1990,USGS,54,41,4.25
WV,1990,USGS,54,43,1.94
WV,1990,USGS,54,45,44.73
WV,1990,USGS,54,47,26.48
WV,1990,USGS,54,49,66.55
WV,1990,USGS,54,51,704.56
WV,1990,USGS,54,53,1088.22
WV,1990,USGS,54,55,8.41
WV,1990,USGS,54,57,8.26
WV,1990,USGS,54,59,65.11
WV,1990,USGS,54,61,52.34
WV,1990,USGS,54,63,1.37
WV,1990,USGS,54,65,1.3
WV,1990,USGS,54,67,39.96
WV,1990,USGS,54,69,12
WV,1990,USGS,54,71,3.43
WV,1990,USGS,54,73,105.16
WV,1990,USGS,54,75,2.45
WV,1990,USGS,54,77,182.86
WV,1990,USGS,54,79,47.16
WV,1990,USGS,54,81,26.16
WV,1990,USGS,54,83,12.12
WV,1990,USGS,54,85,3.43
WV,1990,USGS,54,87,2.32
WV,1990,USGS,54,89,1.31
WV,1990,USGS,54,91,3.57
WV,1990,USGS,54,93,8.54
WV,1990,USGS,54,95,5.26
WV,1990,USGS,54,97,7.49
WV,1990,USGS,54,99,11.64
WV,1990,USGS,54,101,13.98
WV,1990,USGS,54,103,12.42
WV,1990,USGS,54,105,0.97
WV,1990,USGS,54,107,25.81
WV,1990,USGS,54,109,27.16
WI,1990,USGS,55,1,24.99
WI,1990,USGS,55,3,30.44
WI,1990,USGS,55,5,10.03
WI,1990,USGS,55,7,1.51
WI,1990,USGS,55,9,445.41
WI,1990,USGS,55,11,400.46
WI,1990,USGS,55,13,1.42
WI,1990,USGS,55,15,5.2
WI,1990,USGS,55,17,11.63
WI,1990,USGS,55,19,6.48
WI,1990,USGS,55,21,24.07
WI,1990,USGS,55,23,3.77
WI,1990,USGS,55,25,117.48
WI,1990,USGS,55,27,12.38
WI,1990,USGS,55,29,3.29
WI,1990,USGS,55,31,7.07
WI,1990,USGS,55,33,16.38
WI,1990,USGS,55,35,15.47
WI,1990,USGS,55,37,0.32
WI,1990,USGS,55,39,17.25
WI,1990,USGS,55,41,0.89
WI,1990,USGS,55,43,215.45
WI,1990,USGS,55,45,8.77
WI,1990,USGS,55,47,4.44
WI,1990,USGS,55,49,8.14
WI,1990,USGS,55,51,0.42
WI,1990,USGS,55,53,3.54
WI,1990,USGS,55,55,20.01
WI,1990,USGS,55,57,8.04
WI,1990,USGS,55,59,27.52
WI,1990,USGS,55,61,575.88
WI,1990,USGS,55,63,58.94
WI,1990,USGS,55,65,3.24
WI,1990,USGS,55,67,10.59
WI,1990,USGS,55,69,35.11
WI,1990,USGS,55,71,1127.53
WI,1990,USGS,55,73,124.28
WI,1990,USGS,55,75,45.63
WI,1990,USGS,55,77,2.57
WI,1990,USGS,55,78,0.24
WI,1990,USGS,55,79,1651.55
WI,1990,USGS,55,81,7.36
WI,1990,USGS,55,83,14.02
WI,1990,USGS,55,85,24.54
WI,1990,USGS,55,87,57.18
WI,1990,USGS,55,89,325.61
WI,1990,USGS,55,91,2.81
WI,1990,USGS,55,93,5.11
WI,1990,USGS,55,95,8.52
WI,1990,USGS,55,97,48.48
WI,1990,USGS,55,99,6.89
WI,1990,USGS,55,101,38.17
