,population_1980,pop_changes,income_per_capita_1980,income_changes,liv_avg,avg_ag,mat,seasonality_t,mapcp,seasonality_p,cluster,Geo_FIPS
0,0.004259809458084992,0.1743447652741433,0.3231197771587743,0.333426681135576,0.02152918450558614,0.0010210776287296114,0.7222597366487263,0.2284658276077318,0.4789166348106148,0.15973319149292714,4,01001
1,0.010451652680619946,0.20769750490102076,0.3423088826988548,0.39925438442958655,0.03957740507961774,0.008640555775062583,0.7947160930269509,0.165195309927027,0.5655620437622034,0.1545438649165823,4,01003
2,0.003256344877255137,0.16772025354881487,0.19622407923243573,0.18465362131130325,0.03266826908656067,0.0028924098802482474,0.7439425234851348,0.20327855776245538,0.4605286349662707,0.16108733727136365,4,01005
3,0.0020482553719058,0.16954937554445834,0.22872175796966882,0.2238071901144677,0.010825632852540708,7.62430365497536e-05,0.6907757542054777,0.2477029064139342,0.49111731191385816,0.13199611909112433,4,01007
4,0.004821524937158081,0.1737473839485014,0.26524295883627363,0.26716141001855287,0.05065049982302726,0.0005889050747172107,0.6506027685646761,0.2737408360224324,0.5018438359111936,0.10794079553670943,4,01009
5,0.0013625612620944362,0.16752160419244738,0.13607758176003298,0.20726712640459272,0.021614971294420658,0.0007643605689544918,0.729692558241147,0.21417161371753093,0.46291154394647266,0.15645915442001654,4,01011
6,0.0028449551597244647,0.16708274104006843,0.20138244093675844,0.24225504953267757,0.021720555034524684,0.000147081503420031,0.7307699946376437,0.20543698353913367,0.49879481116419183,0.13646175486595757,4,01013
7,0.015962482755669145,0.166084334534689,0.30475600949138554,0.27412748976091295,0.02272360056551291,0.0011737567221748143,0.6560495322833709,0.2628467310761967,0.4716877908533836,0.12511297155038067,4,01015
8,0.005186907482117052,0.1659905995570091,0.2609099350046425,0.2439353099730458,0.023367001481771805,0.0001968807526094903,0.6697086453099245,0.24424967272460255,0.4682175795046938,0.13554346276289955,4,01017
9,0.0024544291599879363,0.16972824596058145,0.28824925203755286,0.27680540483774985,0.019186545272028108,0.0012210467068702311,0.6427528748187724,0.27495666314481293,0.4752381192186988,0.10885441876518115,4,01019
10,0.004039536745219901,0.17152268314797028,0.2590529247910864,0.2758602583400427,0.025445681365069778,0.0006705526809464404,0.6911034537546424,0.2404775277734931,0.48566935478332923,0.14229939851007675,4,01021
11,0.002197511199202364,0.1664721737542636,0.2078819766842051,0.23899954492946407,0.012435784889127074,1.8336932841079977e-05,0.7352932414450556,0.21699239375853538,0.4961967307679101,0.12316380008661118,4,01023
12,0.0036503481632906894,0.1665432632786202,0.24749819457340344,0.25471698113207547,0.01198375450180672,2.8953051854336806e-05,0.7462314551846044,0.2017523884499748,0.5164022423608424,0.12822647604757,4,01025
13,0.0017780969748277906,0.16752303744898683,0.22830908903332298,0.27132705569363247,0.025957102606198646,4.922018815237258e-05,0.6450715973863478,0.2521475294366705,0.49867578016806263,0.12193209321402221,4,01027
14,0.0016299110817770803,0.16831849482838043,0.2446095120189828,0.25781496131900444,0.014596952069381315,0.00036995566258319257,0.6309209350360471,0.26096716149581023,0.4791043375352801,0.11444444443880683,4,01029
15,0.005098905390395601,0.17157141387031152,0.31692974311358707,0.3013617110652151,0.037317253143015976,0.003611989729001365,0.75392246430061,0.19391517374849795,0.49931213818583026,0.1406957793753662,4,01031
16,0.0072369014971723645,0.1677684109685403,0.3728463839884452,0.2550320299646445,0.024822077400080387,0.0025744088607147814,0.6276836607018726,0.2940703804172542,0.4996440515404214,0.13120651037777994,4,01033
