,Geo_FIPS,Geo_QName,population_2020,population_2010,population_2000,population_1990,population_1980,pop_changes
1175,24041,"Talbot County, Maryland",37087,37361,33812,30549,25604,11483
1176,24043,"Washington County, Maryland",150575,146329,131923,121393,113086,37489
1177,24045,"Wicomico County, Maryland",103222,96951,84644,74339,64540,38682
1178,24047,"Worcester County, Maryland",51967,51133,46543,35028,30889,21078
1179,24510,"Baltimore City, Maryland",602274,620538,651154,736014,786775,-184501
1180,25001,"Barnstable County, Massachusetts",213505,217483,222230,186605,147925,65580
1181,25003,"Berkshire County, Massachusetts",125927,131528,134953,139352,145110,-19183
1182,25005,"Bristol County, Massachusetts",563301,546433,534678,506325,474641,88660
1183,25007,"Dukes County, Massachusetts",17430,16155,14987,11639,8942,8488
1184,25009,"Essex County, Massachusetts",787038,735642,723419,670080,633632,153406
1185,25011,"Franklin County, Massachusetts",70529,71523,71535,70092,64317,6212
1186,25013,"Hampden County, Massachusetts",466647,462270,456228,456310,443018,23629
1187,25015,"Hampshire County, Massachusetts",161361,157326,152251,146568,138813,22548
1188,25017,"Middlesex County, Massachusetts",1605899,1479491,1465396,1398468,1367034,238865
1189,25019,"Nantucket County, Massachusetts",11212,10069,9520,6012,5087,6125
1190,25021,"Norfolk County, Massachusetts",703740,662077,650308,616087,606587,97153
1191,25023,"Plymouth County, Massachusetts",518597,490784,472822,435276,405437,113160
1192,25025,"Suffolk County, Massachusetts",801162,704460,689807,663906,650142,151020
1193,25027,"Worcester County, Massachusetts",826655,791855,750963,709705,646352,180303
1194,26001,"Alcona County, Michigan",10396,11238,11719,10145,9740,656
1195,26003,"Alger County, Michigan",9098,9604,9862,8972,9225,-127
1196,26005,"Allegan County, Michigan",117104,111385,105665,90509,81555,35549
1197,26007,"Alpena County, Michigan",28431,29958,31314,30605,32315,-3884
1198,26009,"Antrim County, Michigan",23301,23975,23110,18185,16194,7107
1199,26011,"Arenac County, Michigan",15013,16487,17269,14931,14706,307
1200,26013,"Baraga County, Michigan",8337,8882,8746,7954,8484,-147
1201,26015,"Barry County, Michigan",61045,59576,56755,50057,45781,15264
1202,26017,"Bay County, Michigan",103506,108156,110157,111723,119881,-16375
1203,26019,"Benzie County, Michigan",17703,17705,15998,12200,11205,6498
1204,26021,"Berrien County, Michigan",153797,157232,162453,161378,171276,-17479
1205,26023,"Branch County, Michigan",43428,46083,45787,41502,40188,3240
1206,26025,"Calhoun County, Michigan",133943,137112,137985,135982,141557,-7614
1207,26027,"Cass County, Michigan",51613,52429,51104,49477,49499,2114
1208,26029,"Charlevoix County, Michigan",26197,26228,26090,21468,19907,6290
1209,26031,"Cheboygan County, Michigan",25435,26699,26448,21398,20649,4786
1210,26033,"Chippewa County, Michigan",37418,39078,38543,34604,29029,8389
1211,26035,"Clare County, Michigan",30655,31162,31252,24952,23822,6833
1212,26037,"Clinton County, Michigan",78957,74235,64753,57883,55893,23064
1213,26039,"Crawford County, Michigan",13904,14325,14273,12260,9465,4439
1214,26041,"Delta County, Michigan",35874,37403,38520,37780,38947,-3073
1215,26043,"Dickinson County, Michigan",25373,26584,27472,26831,25341,32
1216,26045,"Eaton County, Michigan",109730,108002,103655,92879,88337,21393
1217,26047,"Emmet County, Michigan",33175,32806,31437,25040,22992,10183
1218,26049,"Genesee County, Michigan",406770,433054,436141,430459,450449,-43679
1219,26051,"Gladwin County, Michigan",25312,26076,26023,21896,19957,5355
1220,26053,"Gogebic County, Michigan",14715,16471,17370,18052,19686,-4971
1221,26055,"Grand Traverse County, Michigan",92640,86061,77654,64273,54899,37741
1222,26057,"Gratiot County, Michigan",40692,42612,42285,38982,40448,244
1223,26059,"Hillsdale County, Michigan",45707,47033,46527,43431,42071,3636
1224,26061,"Houghton County, Michigan",35890,36192,36016,35446,37872,-1982
1225,26063,"Huron County, Michigan",31105,33642,36079,34951,36459,-5354
1226,26065,"Ingham County, Michigan",290923,281365,279320,281912,275520,15403
1227,26067,"Ionia County, Michigan",64401,64651,61518,57024,51815,12586
1228,26069,"Iosco County, Michigan",25213,26422,27339,30209,28349,-3136
1229,26071,"Iron County, Michigan",11099,12057,13138,13175,13635,-2536
1230,26073,"Isabella County, Michigan",70363,69451,63351,54624,54110,16253
1231,26075,"Jackson County, Michigan",158174,161569,158422,149756,151495,6679
1232,26077,"Kalamazoo County, Michigan",264322,247246,238603,223411,212378,51944
1233,26079,"Kalkaska County, Michigan",17725,17400,16571,13497,10952,6773
1234,26081,"Kent County, Michigan",652617,599432,574335,500631,444506,208111
1235,26083,"Keweenaw County, Michigan",2102,2122,2301,1701,1963,139
1236,26085,"Lake County, Michigan",11805,11625,11333,8583,7711,4094
1237,26087,"Lapeer County, Michigan",87975,89944,87904,74768,70038,17937
1238,26089,"Leelanau County, Michigan",21649,21757,21119,16527,14007,7642
1239,26091,"Lenawee County, Michigan",98310,100911,98890,91476,89948,8362
1240,26093,"Livingston County, Michigan",190832,181350,156951,115645,100289,90543
1241,26095,"Luce County, Michigan",6286,6685,7024,5763,6659,-373
1242,26097,"Mackinac County, Michigan",10781,11281,11943,10674,10178,603
1243,26099,"Macomb County, Michigan",870893,837490,788149,717400,694600,176293
1244,26101,"Manistee County, Michigan",24539,24951,24527,21265,23019,1520
1245,26103,"Marquette County, Michigan",66403,66514,64634,70887,74101,-7698
1246,26105,"Mason County, Michigan",29062,28715,28274,25537,26365,2697
1247,26107,"Mecosta County, Michigan",43481,42730,40553,37308,36961,6520
1248,26109,"Menominee County, Michigan",22902,24245,25326,24920,26201,-3299
1249,26111,"Midland County, Michigan",83445,83626,82874,75651,73578,9867
1250,26113,"Missaukee County, Michigan",15075,14962,14478,12147,10009,5066
1251,26115,"Monroe County, Michigan",150000,152784,145945,133600,134659,15341
1252,26117,"Montcalm County, Michigan",63516,63553,61266,53059,47555,15961
1253,26119,"Montmorency County, Michigan",9270,9920,10315,8936,7492,1778
1254,26121,"Muskegon County, Michigan",173679,173223,170200,158983,157589,16090
1255,26123,"Newaygo County, Michigan",48687,48962,47874,38202,34917,13770
1256,26125,"Oakland County, Michigan",1255340,1201113,1194156,1083592,1011793,243547
1257,26127,"Oceana County, Michigan",26545,27029,26873,22454,22002,4543
1258,26129,"Ogemaw County, Michigan",20895,21862,21645,18681,16436,4459
1259,26131,"Ontonagon County, Michigan",5802,6976,7818,8854,9861,-4059
1260,26133,"Osceola County, Michigan",23323,23681,23197,20146,18928,4395
1261,26135,"Oscoda County, Michigan",8282,8884,9418,7842,6858,1424
1262,26137,"Otsego County, Michigan",24613,24445,23301,17957,14993,9620
1263,26139,"Ottawa County, Michigan",289162,261376,238314,187768,157174,131988
1264,26141,"Presque Isle County, Michigan",12687,13697,14411,13743,14267,-1580
1265,26143,"Roscommon County, Michigan",23863,24932,25469,19776,16374,7489
1266,26145,"Saginaw County, Michigan",191166,202336,210039,211946,228059,-36893
1267,26147,"St. Clair County, Michigan",159285,165719,164235,145607,138802,20483
1268,26149,"St. Joseph County, Michigan",60789,61848,62422,58913,56083,4706
1269,26151,"Sanilac County, Michigan",41179,44010,44547,39928,40789,390
1270,26153,"Schoolcraft County, Michigan",8031,8640,8903,8302,8575,-544
1271,26155,"Shiawassee County, Michigan",68176,71621,71687,69770,71140,-2964
1272,26157,"Tuscola County, Michigan",52683,56543,58266,55498,56961,-4278
1273,26159,"Van Buren County, Michigan",75416,76585,76263,70060,66814,8602
1274,26161,"Washtenaw County, Michigan",368385,343947,322895,282937,264748,103637
1275,26163,"Wayne County, Michigan",1753059,1870362,2061162,2111687,2337891,-584832
1276,26165,"Wexford County, Michigan",33433,32653,30484,26360,25102,8331
1277,27001,"Aitkin County, Minnesota",15826,16325,15301,12425,13404,2422
1278,27003,"Anoka County, Minnesota",353775,327544,298084,243641,195998,157777
1279,27005,"Becker County, Minnesota",34227,32274,30000,27881,29336,4891
1280,27007,"Beltrami County, Minnesota",46784,43781,39650,34384,30982,15802
1281,27009,"Benton County, Minnesota",40476,38148,34226,30185,25187,15289
1282,27011,"Big Stone County, Minnesota",4974,5324,5820,6285,7716,-2742
1283,27013,"Blue Earth County, Minnesota",67368,62719,55941,54044,52314,15054
1284,27015,"Brown County, Minnesota",25076,26030,26911,26984,28645,-3569
1285,27017,"Carlton County, Minnesota",35709,34958,31671,29259,29936,5773
1286,27019,"Carver County, Minnesota",103561,88668,70205,47915,37046,66515
1287,27021,"Cass County, Minnesota",29462,28648,27150,21791,21050,8412
1288,27023,"Chippewa County, Minnesota",11876,12426,13088,13228,14941,-3065
1289,27025,"Chisago County, Minnesota",55844,52844,41101,30521,25717,30127
1290,27027,"Clay County, Minnesota",64029,57089,51229,50422,49327,14702
1291,27029,"Clearwater County, Minnesota",8872,8593,8423,8309,8761,111
1292,27031,"Cook County, Minnesota",5402,5211,5168,3868,4092,1310
1293,27033,"Cottonwood County, Minnesota",11279,11712,12167,12694,14854,-3575
1294,27035,"Crow Wing County, Minnesota",64775,61836,55099,44249,41722,23053
1295,27037,"Dakota County, Minnesota",425271,393380,355904,275227,194279,230992
1296,27039,"Dodge County, Minnesota",20807,19829,17731,15731,14773,6034
1297,27041,"Douglas County, Minnesota",37820,35909,32821,28674,27839,9981
1298,27043,"Faribault County, Minnesota",13727,14819,16181,16937,19714,-5987
1299,27045,"Fillmore County, Minnesota",21031,20978,21122,20777,21930,-899
1300,27047,"Freeborn County, Minnesota",30465,31387,32584,33060,36329,-5864
1301,27049,"Goodhue County, Minnesota",46330,45930,44127,40690,38749,7581
1302,27051,"Grant County, Minnesota",5962,6082,6289,6246,7171,-1209
1303,27053,"Hennepin County, Minnesota",1255296,1136522,1116200,1032431,941411,313885
1304,27055,"Houston County, Minnesota",18670,19226,19718,18497,18382,288
1305,27057,"Hubbard County, Minnesota",21287,20205,18376,14939,14098,7189
1306,27059,"Isanti County, Minnesota",40004,37682,31287,25921,23600,16404
1307,27061,"Itasca County, Minnesota",45180,44835,43992,40863,43069,2111
1308,27063,"Jackson County, Minnesota",9873,10403,11268,11677,13690,-3817
1309,27065,"Kanabec County, Minnesota",16205,16379,14996,12802,12161,4044
1310,27067,"Kandiyohi County, Minnesota",42909,41869,41203,38761,36763,6146
1311,27069,"Kittson County, Minnesota",4272,4620,5285,5767,6672,-2400
1312,27071,"Koochiching County, Minnesota",12355,13461,14355,16299,17571,-5216
1313,27073,"Lac Qui Parle County, Minnesota",6645,7343,8067,8924,10592,-3947
1314,27075,"Lake County, Minnesota",10571,10900,11058,10415,13043,-2472
1315,27077,"Lake Of The Woods County, Minnesota",3747,4147,4522,4076,3764,-17
1316,27079,"Le Sueur County, Minnesota",28425,27719,25426,23239,23434,4991
1317,27081,"Lincoln County, Minnesota",5641,5935,6429,6890,8207,-2566
1318,27083,"Lyon County, Minnesota",25696,25606,25425,24789,25207,489
1319,27085,"Mcleod County, Minnesota",35788,36789,34898,32030,29657,6131
1320,27087,"Mahnomen County, Minnesota",5508,5359,5190,5044,5535,-27
1321,27089,"Marshall County, Minnesota",9353,9580,10155,10993,13027,-3674
1322,27091,"Martin County, Minnesota",19737,20865,21802,22914,24687,-4950
1323,27093,"Meeker County, Minnesota",23149,23371,22644,20846,20594,2555
1324,27095,"Mille Lacs County, Minnesota",25963,26075,22330,18670,18430,7533
1325,27097,"Morrison County, Minnesota",33119,33093,31712,29604,29311,3808
1326,27099,"Mower County, Minnesota",39931,38855,38603,37385,40390,-459
1327,27101,"Murray County, Minnesota",8247,8779,9165,9660,11507,-3260
1328,27103,"Nicollet County, Minnesota",34176,32271,29771,28076,26929,7247
1329,27105,"Nobles County, Minnesota",21667,21030,20832,20098,21840,-173
1330,27107,"Norman County, Minnesota",6466,6865,7442,7975,9379,-2913
1331,27109,"Olmsted County, Minnesota",156446,141244,124277,106470,92006,64440
1332,27111,"Otter Tail County, Minnesota",58416,57539,57159,50714,51937,6479
1333,27113,"Pennington County, Minnesota",14110,13862,13584,13306,15258,-1148
1334,27115,"Pine County, Minnesota",29254,29413,26530,21264,19871,9383
1335,27117,"Pipestone County, Minnesota",9163,9570,9895,10491,11690,-2527
1336,27119,"Polk County, Minnesota",31384,31336,31369,32498,34844,-3460
1337,27121,"Pope County, Minnesota",11107,11064,11236,10745,11657,-550
1338,27123,"Ramsey County, Minnesota",546598,503113,511035,485765,459784,86814
1339,27125,"Red Lake County, Minnesota",4005,4094,4299,4525,5471,-1466
1340,27127,"Redwood County, Minnesota",15193,16069,16815,17254,19341,-4148
1341,27129,"Renville County, Minnesota",14572,16007,17154,17673,20401,-5829
1342,27131,"Rice County, Minnesota",66549,63087,56665,49183,46087,20462
1343,27133,"Rock County, Minnesota",9386,9606,9721,9806,10703,-1317
1344,27135,"Roseau County, Minnesota",15259,15864,16338,15026,12574,2685
1345,27137,"St. Louis County, Minnesota",199499,199472,200528,198213,222229,-22730
1346,27139,"Scott County, Minnesota",147201,126139,89498,57846,43784,103417
1347,27141,"Sherburne County, Minnesota",96015,86823,64417,41945,29908,66107
1348,27143,"Sibley County, Minnesota",14871,15219,15356,14366,15448,-577
1349,27145,"Stearns County, Minnesota",159788,147927,133166,118791,108161,51627
1350,27147,"Steele County, Minnesota",36710,36434,33680,30729,30328,6382
1351,27149,"Stevens County, Minnesota",9770,9711,10053,10634,11322,-1552
1352,27151,"Swift County, Minnesota",9329,9946,11956,10724,12920,-3591
1353,27153,"Todd County, Minnesota",24603,24804,24426,23363,24991,-388
1354,27155,"Traverse County, Minnesota",3282,3657,4134,4463,5542,-2260
1355,27157,"Wabasha County, Minnesota",21564,21743,21610,19744,19335,2229
1356,27159,"Wadena County, Minnesota",13681,13809,13713,13154,14192,-511
1357,27161,"Waseca County, Minnesota",18658,19168,19526,18079,18448,210
1358,27163,"Washington County, Minnesota",259072,232536,201130,145896,113571,145501
1359,27165,"Watonwan County, Minnesota",10903,11212,11876,11682,12361,-1458
1360,27167,"Wilkin County, Minnesota",6264,6636,7138,7516,8454,-2190
1361,27169,"Winona County, Minnesota",50744,51304,49985,47828,46256,4488
1362,27171,"Wright County, Minnesota",136387,120764,89986,68710,58681,77706
1363,27173,"Yellow Medicine County, Minnesota",9775,10514,11080,11684,13653,-3878
1364,28001,"Adams County, Mississippi",31103,32659,34340,35356,38035,-6932
1365,28003,"Alcorn County, Mississippi",37058,36708,34558,31722,33036,4022
1366,28005,"Amite County, Mississippi",12341,13318,13599,13328,13369,-1028
1367,28007,"Attala County, Mississippi",18308,19545,19661,18481,19865,-1557
1368,28009,"Benton County, Mississippi",8275,8652,8026,8046,8153,122
1369,28011,"Bolivar County, Mississippi",31253,35063,40633,41875,45965,-14712
1370,28013,"Calhoun County, Mississippi",14417,14945,15069,14908,15664,-1247
1371,28015,"Carroll County, Mississippi",9972,10608,10769,9237,9776,196
1372,28017,"Chickasaw County, Mississippi",17060,17689,19440,18085,17853,-793
1373,28019,"Choctaw County, Mississippi",8206,8680,9758,9071,8996,-790
1374,28021,"Claiborne County, Mississippi",9042,9928,11831,11370,12279,-3237
1375,28023,"Clarke County, Mississippi",15612,16808,17955,17313,16945,-1333
1376,28025,"Clay County, Mississippi",19515,20883,21979,21120,21082,-1567
1377,28027,"Coahoma County, Mississippi",22685,26681,30622,31665,36918,-14233
1378,28029,"Copiah County, Mississippi",28339,29521,28757,27592,26503,1836
1379,28031,"Covington County, Mississippi",18810,19557,19407,16527,15927,2883
1380,28033,"De Soto County, Mississippi",182256,154715,107199,67910,53930,128326
1381,28035,"Forrest County, Mississippi",75162,74290,72604,68314,66018,9144
1382,28037,"Franklin County, Mississippi",7716,8130,8448,8377,8208,-492
1383,28039,"George County, Mississippi",24098,22061,19144,16673,15297,8801
1384,28041,"Greene County, Mississippi",13619,14009,13299,10220,9827,3792
1385,28043,"Grenada County, Mississippi",20927,22169,23263,21555,21043,-116
1386,28045,"Hancock County, Mississippi",47339,42408,42967,31760,24537,22802
1387,28047,"Harrison County, Mississippi",206169,181791,189601,165365,157665,48504
1388,28049,"Hinds County, Mississippi",235604,246067,250800,254441,250998,-15394
1389,28051,"Holmes County, Mississippi",17414,19597,21609,21604,22970,-5556
1390,28053,"Humphreys County, Mississippi",8198,9610,11206,12134,13931,-5733
1391,28055,"Issaquena County, Mississippi",1223,1893,2274,1909,2513,-1290
1392,28057,"Itawamba County, Mississippi",23396,23329,22770,20017,20518,2878
1393,28059,"Jackson County, Mississippi",142872,137082,131420,115243,118015,24857
1394,28061,"Jasper County, Mississippi",16454,17383,18149,17114,17265,-811
1395,28063,"Jefferson County, Mississippi",7129,7970,9740,8653,9181,-2052
1396,28065,"Jefferson Davis County, Mississippi",11182,12666,13962,14051,13846,-2664
1397,28067,"Jones County, Mississippi",68307,67144,64958,62031,61912,6395
1398,28069,"Kemper County, Mississippi",9829,10470,10453,10356,10148,-319
1399,28071,"Lafayette County, Mississippi",54059,45859,38744,31826,31030,23029
1400,28073,"Lamar County, Mississippi",62693,52559,39070,30424,23821,38872
1401,28075,"Lauderdale County, Mississippi",75557,79405,78161,75555,77285,-1728
1402,28077,"Lawrence County, Mississippi",12595,13016,13258,12458,12518,77
1403,28079,"Leake County, Mississippi",22791,23547,20940,18436,18790,4001
1404,28081,"Lee County, Mississippi",85304,81446,75755,65581,57061,28243
1405,28083,"Leflore County, Mississippi",28764,33109,37947,37341,41525,-12761
1406,28085,"Lincoln County, Mississippi",34197,34622,33166,30278,30174,4023
1407,28087,"Lowndes County, Mississippi",58896,59482,61586,59308,57304,1592
1408,28089,"Madison County, Mississippi",105482,91987,74674,53794,41613,63869
1409,28091,"Marion County, Mississippi",24785,26758,25595,25544,25708,-923
1410,28093,"Marshall County, Mississippi",35502,37002,34993,30361,29296,6206
1411,28095,"Monroe County, Mississippi",35559,37282,38014,36582,36404,-845
1412,28097,"Montgomery County, Mississippi",9956,11138,12189,12388,13366,-3410
